tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
7.314756398568e+02,1.155261456614e+01,9.306305850595e-01,1.831865204275e+00,2.090543432874e+02,1.888923508335e-02,4.589157973645e+00,1.129911445341e+00,5.891497055619e-01,1.015482233503e+01,380,14,394,1
