taxa,data
1,1
2,1
9,1
12,1
32,0
41,0
42,0
47,0
55,1
66,0
67,1
89,0
90,1
94,0
112,0
114,0
117,1
119,1
124,1
136,0
160,1
168,1
182,1
184,0
189,0
206,0
212,0
214,1
229,1
234,0
239,0
252,0
254,0
269,0
286,0
294,0
337,0
352,0
356,1
363,1
370,1
381,0
395,0
397,0
402,0
404,0
418,0
428,0
431,0
439,0
446,0
452,0
464,0
466,0
476,0
491,0
505,0
510,0
512,0
517,0
530,0
541,0
549,0
552,0
565,1
567,0
576,0
591,0
595,0
621,0
626,0
628,0
635,0
637,0
638,0
641,1
653,0
658,0
685,0
687,0
703,0
706,0
712,0
714,0
738,0
750,0
756,0
757,0
758,0
760,0
766,0
786,0
799,1
804,0
811,0
852,0
869,0
888,0
890,0
899,0
901,0
906,0
924,0
931,0
933,0
945,0
952,0
960,0
964,0
965,0
966,0
973,0
980,1
990,0
1008,0
1013,0
1023,0
1038,0
1053,0
1091,0
1102,0
1105,1
1113,0
1118,0
1136,0
1139,0
1141,0
1145,0
1149,1
1162,0
1171,0
1173,0
1174,0
1176,0
1178,0
1187,0
1194,0
1196,0
1198,1
1219,1
1245,0
1249,0
1260,0
1263,0
1270,1
1273,0
1287,0
1293,0
1296,0
1312,1
1313,0
1321,0
1323,1
1335,0
1368,0
1374,0
1381,0
1394,0
1399,0
1414,0
1453,0
1458,0
1459,1
1460,0
1470,1
1497,0
1498,0
1514,0
1533,0
1541,0
1558,1
1568,0
1573,0
1583,0
1585,0
1596,0
1598,0
1601,0
1615,0
1621,0
1625,0
1630,1
1647,1
1649,0
1671,0
1678,0
1715,0
1718,0
1727,0
1728,1
1733,0
1747,0
1759,0
1765,0
1769,0
1780,0
1782,0
1794,0
1796,0
1812,0
1841,0
1850,0
1851,0
1854,0
1866,1
1867,0
1878,0
1887,0
1898,1
1926,0
1928,0
1933,0
1936,0
1953,0
1983,0
1995,0
2001,1
2060,0
2074,0
2090,0
2091,0
2097,0
2102,0
2113,0
2140,0
2142,0
2151,0
2154,0
2171,0
2179,0
2183,0
2186,0
2192,0
2199,0
2210,0
2212,1
2214,0
2216,0
2218,0
2229,0
2230,1
2232,0
2234,0
2243,0
2247,0
2280,0
2284,0
2286,1
2295,0
2299,1
2301,0
2304,0
2307,0
2312,0
2325,0
2328,0
2336,0
2353,0
2354,0
2355,0
2382,0
2385,0
2391,0
2401,0
2404,0
2407,0
2420,0
2432,0
2436,0
2448,0
2450,0
2455,1
2483,0
2485,0
2512,0
2520,0
2534,0
2538,0
2542,0
2571,0
2602,0
2605,0
2628,0
2663,0
2666,0
2670,0
2671,0
2675,0
2682,0
2688,0
2692,0
2702,0
2714,0
2720,0
2724,0
2732,0
2733,1
2738,1
2739,0
2752,0
2754,0
2764,0
2778,0
2781,0
2783,0
2789,0
2797,0
2798,0
2800,0
2805,0
2834,0
2836,0
2846,0
2857,0
2873,0
2874,0
2879,0
2919,0
2932,0
2941,0
2951,0
2993,0
2994,0
3008,0
3009,0
3023,0
3027,0
3032,0
3038,0
3052,1
3069,0
3078,0
3079,0
3092,0
3102,0
3131,0
3150,0
3155,0
3181,0
3184,0
3197,0
3202,0
3217,0
3221,0
3226,0
3234,0
3236,0
3247,0
3252,0
3273,0
3277,0
3295,0
3305,0
3330,0
3344,0
3345,0
3347,0
3355,0
3366,0
3374,0
3380,0
3382,0
3386,0
3395,0
3398,0
3420,0
3428,0
3452,0
3454,0
3466,0
3470,0
3471,0
3482,0
3483,0
3490,0
3491,0
3498,0
3500,0
3504,0
3506,0
3520,0
3524,0
3528,0
3530,0
3549,0
3551,0
3553,0
3556,0
3564,0
3568,1
3572,0
3577,0
3580,0
3590,0
3601,0
3623,0
3626,0
3627,0
3629,0
3631,0
3634,0
3653,0
3664,0
3672,0
3673,0
3680,0
3689,0
3691,0
3706,0
3708,0
3712,0
3731,0
3735,0
3748,0
3753,1
3792,0
3794,0
3799,0
3800,0
3808,0
3813,1
3818,0
3836,0
3845,0
3852,0
3860,1
3861,1
3882,0
3883,0
3892,0
3896,0
3901,0
3902,0
3903,0
3915,0
3943,0
3951,0
3957,0
3981,0
4016,0
4023,0
4039,1
4049,0
4072,0
4092,0
4098,0
4106,0
4113,0
4116,0
4122,0
4159,0
4161,0
4165,0
4190,0
4196,0
4197,0
4210,0
4219,0
4224,0
4239,0
4241,0
4245,1
4255,0
4273,0
4275,0
4279,0
4283,0
4293,0
4315,0
4333,0
4350,0
4364,0
4372,0
4374,1
4383,0
4388,0
4391,0
4397,0
4400,0
4401,0
4403,0
4413,0
4418,0
4439,0
4443,0
4446,0
4451,0
4455,0
4461,0
4475,0
4479,0
4488,0
4504,0
4515,0
4536,1
4567,0
4577,0
4589,0
4595,0
4628,0
