tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.947940481881e+03,2.163172819941e+01,1.951844170222e+00,3.860338183729e+00,2.728024965231e+02,1.951694553766e-02,9.380681997682e+00,2.820061379328e+00,4.093247626720e-01,1.123000000000e+01,366,134,500,1
