tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
9.825020887832e+02,1.357184113971e+01,9.844710308449e-01,1.941743983273e+00,2.677391418222e+02,1.966181358701e-02,2.142540078463e+00,8.176295641809e-01,3.987407954550e-01,1.142600000000e+01,9,491,500,1
