tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.753205155007e+03,1.181038821765e+01,1.756718592191e+00,3.489769071728e+00,2.651660879755e+02,1.789925231990e-02,5.315704251484e+00,1.921737883113e+00,3.710535860381e-01,1.088800000000e+01,448,52,500,1
