tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
2.369642083099e+03,1.653533935220e+01,2.374390864829e+00,4.715644777061e+00,2.709376751302e+02,2.676034800525e-02,8.981910827225e+00,3.666118713630e+00,3.502515898041e-01,1.275400000000e+01,130,370,500,1
