taxa,data
2,1
5,1
6,0
8,0
9,1
28,1
47,1
51,1
52,1
54,1
61,0
63,1
66,1
73,0
75,1
92,1
101,1
105,0
107,0
110,1
114,1
118,1
120,1
124,0
128,0
131,1
139,1
142,1
151,1
152,1
157,1
158,1
162,0
163,1
168,1
169,1
172,1
201,0
205,1
207,0
209,1
212,1
221,1
226,1
234,1
236,1
237,1
241,1
243,0
251,1
255,1
259,1
260,1
264,1
275,1
278,1
282,1
322,1
329,1
331,1
337,1
339,1
341,1
343,1
344,1
345,1
350,1
359,1
362,1
365,1
367,1
368,1
369,1
377,1
383,1
394,1
397,1
401,0
404,1
405,0
408,1
414,1
417,1
420,1
424,0
427,0
435,1
442,1
447,1
453,1
454,1
458,1
460,1
466,1
468,1
476,0
478,1
484,1
488,1
494,1
498,0
500,1
505,1
519,1
521,1
538,1
539,1
543,1
547,1
551,1
559,1
560,1
562,1
566,1
567,1
570,1
575,1
576,1
580,1
581,1
589,1
593,1
595,1
615,1
622,1
625,0
630,1
635,1
637,1
641,1
645,1
647,1
655,1
666,1
667,1
669,0
670,0
688,1
689,1
690,1
692,1
699,1
709,1
712,1
727,1
729,1
731,1
734,1
739,1
741,1
743,1
749,0
753,1
760,1
763,1
768,1
773,1
774,1
792,1
796,1
801,1
804,1
808,1
813,1
816,1
828,0
829,1
831,0
837,1
847,1
861,1
862,1
864,1
870,1
873,0
877,1
884,1
886,1
888,1
908,0
910,1
915,1
917,1
919,1
926,1
947,1
948,1
950,1
955,1
957,1
958,1
959,1
964,1
968,1
971,1
974,1
979,0
985,1
989,1
993,1
999,1
1001,1
1005,1
1013,1
1022,1
1023,1
1033,1
1036,1
1038,1
1039,1
1040,1
1049,1
1051,1
1052,1
1057,1
1060,1
1064,1
1076,1
1088,1
1091,0
1099,1
1102,1
1110,1
1117,1
1118,1
1122,1
1130,1
1141,1
1150,1
1151,1
1152,1
1153,1
1154,1
1163,1
1168,1
1169,1
1176,1
1178,1
1182,1
1184,1
1186,1
1188,0
1190,1
1195,1
1203,1
1204,1
1210,1
1216,1
1217,1
1222,1
1238,1
1245,1
1246,1
1247,0
1248,0
1254,1
1264,1
1267,1
1270,1
1272,1
1273,1
1280,1
1285,1
1290,1
1295,1
1306,1
1315,1
1320,1
1324,0
1327,0
1333,1
1343,1
1350,1
1352,1
1355,1
1356,1
1369,1
1374,1
1375,1
1380,1
1384,1
1392,1
1401,1
1405,1
1418,1
1440,1
1442,1
1444,1
1445,1
1449,1
1451,0
1458,1
1466,1
1471,1
1474,1
1496,1
1501,1
1504,1
1508,1
1510,1
1514,1
1528,1
1532,1
1538,1
1555,0
1566,1
1567,0
1568,1
1570,1
1584,1
1587,1
1589,1
1591,1
1597,1
1600,1
1605,1
1606,1
1609,1
1615,1
1618,1
1619,1
1620,1
1625,1
1627,1
1631,1
1646,1
1647,1
1649,0
1653,1
1654,0
1658,0
1670,1
1675,1
1677,1
1679,1
1680,1
1686,1
1696,1
1714,0
1715,1
1720,1
1721,1
1723,1
1725,1
1729,0
1734,1
1736,1
1741,1
1742,1
1759,1
1763,1
1768,1
1770,1
1774,1
1788,1
1797,1
1803,1
1822,1
1823,1
1826,1
1831,1
1832,1
1841,1
1844,1
1862,1
1868,1
1879,1
1885,1
1887,0
1890,1
1893,1
1894,1
1896,1
1898,1
1900,1
1925,1
1926,1
1933,1
1938,1
1951,1
1955,0
1970,1
1974,1
1979,1
1980,1
1983,1
1985,1
1991,1
2004,0
2005,0
2011,1
2019,1
2032,1
2034,1
2050,1
2051,1
2052,1
2054,1
2060,1
2061,1
2073,1
2075,1
2080,1
2086,1
2087,1
2092,1
2093,1
2105,1
2121,0
2127,1
2130,1
2138,1
2139,1
2145,1
2152,1
2154,0
2155,1
2161,1
2162,1
2170,1
2171,1
2182,1
2188,1
2193,1
2198,1
2199,1
2200,1
2210,1
2215,1
2219,1
2221,1
2229,1
2233,1
2234,1
2235,1
2238,1
2268,1
2271,1
2283,1
2294,1
2305,1
2307,1
2310,1
2321,1
2322,1
2323,1
2335,1
2338,1
2339,1
2346,1
2351,1
2355,1
2357,1
2362,1
2376,1
2377,1
2380,1
2390,1
2392,1
2393,1
2398,1
2402,1
2405,1
2407,1
2410,1
2412,1
2428,1
2437,1
2438,1
2447,1
2456,1
2457,1
2461,1
2476,1
2487,1
2491,1
2494,1
2500,1
2502,1
2513,1
2515,1
2530,1
2537,1
2539,1
2541,1
2542,1
2551,1
2554,1
2567,1
2578,1
2584,1
2588,1
2601,1
2603,0
2606,1
2613,1
2618,1
2620,1
2624,1
2630,1
