taxa,data
17,1
32,1
41,0
55,1
60,1
72,0
78,1
82,0
101,0
106,1
107,0
109,1
117,1
126,0
134,1
135,1
153,1
157,0
183,1
192,1
201,1
202,1
214,1
224,1
234,1
244,1
245,1
250,1
251,0
255,1
259,1
263,0
265,1
267,1
271,1
278,1
287,0
297,0
307,0
328,1
329,1
342,1
346,1
362,1
364,0
393,1
396,0
397,1
415,1
419,1
423,1
426,1
430,1
443,1
455,1
459,1
473,1
474,1
508,1
509,0
518,1
543,0
544,1
559,1
560,1
561,1
564,1
565,1
598,1
608,1
634,1
637,1
645,1
658,1
667,1
682,0
691,1
697,0
701,1
703,1
711,1
737,1
738,1
747,1
752,0
759,1
762,1
777,1
792,1
796,1
797,1
804,1
814,1
815,1
819,1
848,1
859,1
867,1
882,1
887,1
900,1
912,1
916,0
929,1
936,1
944,1
946,1
951,1
952,1
956,0
976,1
995,1
999,1
1012,0
1037,1
1045,1
1046,1
1057,1
1061,1
1087,1
1089,1
1103,1
1107,1
1109,1
1121,1
1125,1
1129,1
1138,1
1140,1
1145,1
1146,1
1161,1
1171,1
1178,1
1179,1
1196,1
1208,1
1212,1
1215,1
1231,1
1257,1
1262,1
1263,1
1270,1
1276,1
1278,1
1304,1
1313,1
1336,1
1337,1
1341,1
1344,1
1353,1
1356,1
1358,1
1367,1
1369,1
1390,1
1416,1
1417,1
1446,1
1459,1
1461,1
1477,1
1482,1
1485,1
1504,1
1522,1
1528,0
1535,1
1537,1
1538,1
1541,1
1545,1
1546,1
1555,1
1558,1
1580,1
1587,1
1617,1
1628,1
1631,1
1633,1
1638,1
1655,1
1670,1
1688,1
1695,1
1701,1
1704,1
1717,1
1739,1
1747,1
1765,1
1776,1
1781,1
1787,1
1791,1
1806,1
1807,1
1823,1
1829,1
1837,1
1842,1
1846,1
1862,1
1865,1
1882,1
1884,1
1885,1
1892,1
1896,1
1901,1
1905,1
1906,1
1914,1
1924,1
1929,1
1930,1
1939,1
1940,1
1944,1
1965,1
1968,1
1995,1
2006,1
2008,1
2020,1
2023,1
2053,1
2067,1
2073,1
2083,1
2090,1
2117,1
2131,1
2133,1
2140,1
2148,1
2152,1
2196,1
2197,1
2199,1
2216,1
2228,1
2239,1
2240,1
2247,1
2254,1
2255,1
2258,1
2274,1
2280,1
2297,1
2300,1
2305,1
2306,1
2308,1
2321,1
2339,1
2352,1
2362,1
2371,1
2372,1
2382,1
2402,1
2405,1
2407,1
2411,1
2418,1
2422,1
2443,1
2458,1
2500,0
2507,1
2508,1
2509,1
2511,1
2575,1
2592,1
2613,1
2621,1
2630,1
2634,1
2647,1
2651,1
2652,1
2663,1
2671,1
2683,1
2707,0
2714,1
2725,1
2739,1
2747,1
2775,1
2783,1
2784,1
2788,1
2800,1
2815,1
2821,1
2833,1
2847,1
2848,1
2869,1
2881,1
2912,1
2926,1
2930,1
2958,0
2964,1
3001,1
3008,1
3010,1
3019,1
3023,1
3024,1
3030,1
3033,1
3037,1
3038,1
3062,1
3074,1
3079,1
3080,1
3082,1
3090,1
3114,1
3116,1
3137,1
3149,1
3155,1
3167,1
3170,1
3184,1
3189,1
3201,1
3202,0
3213,1
3219,1
3234,1
3240,1
3243,1
3248,1
3266,1
3272,1
3286,1
3293,1
3310,1
3332,1
3335,1
3336,1
3340,1
3344,1
3349,1
3359,1
3367,1
3378,1
3402,1
3423,1
3429,1
3440,1
3442,1
3443,1
3446,1
3461,1
3466,1
3502,1
3521,1
3531,1
3539,1
3540,1
3544,1
3547,1
3555,1
3560,1
3561,1
3587,1
3592,1
3601,1
3608,1
3610,1
3612,1
3620,1
3634,1
3636,1
3658,1
3665,1
3667,1
3671,1
3676,1
3683,1
3688,1
3696,1
3697,1
