tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.237167474592e+03,1.352677962350e+01,1.239646768128e+00,2.452185761430e+00,2.618712795231e+02,2.866777732171e-02,4.120740836545e+00,1.225810574091e+00,4.345042699487e-01,1.320000000000e+01,476,24,500,1
