tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
8.030977615734e+02,1.211957644651e+01,8.047071759253e-01,1.585126623512e+00,2.645395298114e+02,2.706618055388e-02,2.239932821769e+00,6.339991032119e-01,4.661074031450e-01,1.285800000000e+01,434,66,500,1
