tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.945905054093e+02,1.542743924826e+01,1.801763938975e+00,3.317834558557e+00,2.900515873016e+01,1.250873515024e-01,9.211818310055e+00,2.367816795527e+00,4.899099237934e-01,7.363636363636e+00,1,54,55,1
