tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
8.560440119522e+02,7.796509671020e+00,8.577595310142e-01,1.699894794148e+00,2.674182954902e+02,1.871212304126e-02,1.849976763287e+00,5.681040843836e-01,4.414912177561e-01,1.115000000000e+01,494,6,500,1
