tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.580114293551e+03,1.253073018212e+01,1.583280855261e+00,3.141450026807e+00,2.616957410838e+02,2.224529380045e-02,3.570002671594e+00,1.616761452001e+00,3.299200948733e-01,1.212400000000e+01,50,450,500,1
