taxa,data
2,0
6,0
7,0
8,0
11,1
13,0
14,0
20,1
25,0
28,1
29,1
30,0
31,0
32,0
33,0
34,0
35,0
37,0
41,1
44,0
45,0
46,0
49,0
50,0
51,0
53,0
54,0
56,1
57,1
58,0
61,0
63,0
70,0
72,0
73,1
74,0
75,1
76,1
77,1
82,0
86,1
87,0
90,0
92,0
93,0
94,0
95,0
97,1
99,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
113,0
116,0
117,0
119,0
120,0
123,0
124,0
126,0
129,0
131,0
132,0
134,0
135,0
136,0
137,0
139,0
141,0
142,1
143,0
146,1
147,0
148,0
149,0
153,0
154,0
158,0
159,0
163,0
164,0
165,0
166,0
168,0
178,0
181,0
183,0
184,0
187,0
188,0
189,0
192,0
195,0
196,0
197,0
198,0
199,0
200,0
204,0
205,0
206,0
207,0
208,0
209,0
212,0
214,0
216,0
217,0
221,0
222,0
225,0
226,0
227,0
228,0
229,0
234,0
235,0
241,0
242,0
244,0
245,0
246,0
247,1
248,0
249,0
252,0
253,0
259,0
261,0
262,0
268,1
270,1
272,0
273,0
275,0
280,0
281,0
283,0
284,0
286,0
288,0
289,0
291,0
292,0
295,0
297,0
301,0
304,0
305,0
310,0
312,0
314,0
317,0
320,0
321,0
324,0
325,0
328,0
330,0
332,0
333,0
334,0
335,0
336,0
337,0
340,0
344,0
345,0
346,0
348,0
349,0
351,1
352,0
353,0
354,0
361,0
362,0
363,0
370,0
371,0
372,0
375,0
377,0
380,0
382,0
384,0
385,0
386,0
387,0
390,0
394,0
395,0
403,0
409,1
411,0
413,1
416,0
418,0
422,0
423,0
425,0
427,0
429,0
431,0
433,0
434,0
435,0
437,0
438,0
439,0
440,0
443,0
445,0
446,0
452,0
456,1
458,0
459,0
461,0
463,0
464,0
468,0
470,1
471,0
473,0
474,0
475,0
476,1
477,1
479,1
481,0
482,0
484,0
485,0
488,0
489,1
496,0
497,0
498,1
499,1
500,0
504,0
508,0
511,0
512,0
515,0
518,0
520,0
521,0
522,0
523,0
524,0
525,0
528,0
530,0
531,0
532,0
533,0
535,0
537,0
538,0
539,0
540,0
542,0
543,0
545,0
546,0
547,1
549,1
550,0
551,1
552,1
553,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
563,0
567,0
570,0
571,0
573,0
574,0
576,1
578,0
579,0
581,0
582,0
584,0
585,0
587,0
588,0
592,0
594,0
596,0
599,0
605,0
606,0
608,0
609,0
610,0
611,0
612,0
614,0
615,0
620,0
621,0
625,0
630,0
634,0
636,0
637,0
640,0
643,0
644,0
645,0
647,1
649,0
651,0
655,0
659,0
660,0
661,0
662,0
663,0
666,0
670,0
671,0
675,0
677,0
678,0
679,0
680,0
682,0
683,1
689,0
691,0
693,1
695,1
696,0
697,0
698,0
699,0
701,0
703,0
704,0
706,0
707,0
708,0
709,0
710,0
712,0
713,0
714,0
715,0
721,0
723,0
724,0
727,0
728,0
734,0
738,0
740,0
741,0
743,0
747,0
748,1
751,0
753,0
754,0
756,0
758,0
759,0
760,0
762,0
767,0
769,0
770,0
771,0
772,1
774,0
776,0
779,0
780,0
782,0
783,1
784,1
787,0
788,0
789,0
793,0
794,0
797,0
798,0
799,0
800,0
803,0
804,0
805,1
806,1
809,0
812,0
815,0
816,0
817,0
818,0
819,0
821,0
825,0
827,0
828,0
832,0
833,0
839,0
840,1
841,1
843,0
844,0
845,0
851,0
853,0
854,0
855,0
856,0
857,0
859,0
860,0
861,0
862,0
865,0
871,0
873,0
876,0
877,0
878,0
880,0
883,0
884,0
889,0
896,0
898,0
899,0
904,0
906,0
908,0
909,0
911,0
913,0
915,0
918,0
924,0
926,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
938,0
939,0
944,0
945,0
946,0
948,0
954,0
957,0
958,0
960,0
964,0
965,0
966,0
967,1
968,1
970,0
971,0
973,0
974,0
975,0
976,0
978,0
979,0
981,0
982,0
986,0
987,0
989,1
990,1
991,0
992,0
993,0
995,0
996,0
