taxa,data
1,0
6,0
8,1
17,1
18,0
24,1
34,1
43,1
52,0
53,0
59,1
61,1
66,1
71,0
78,1
79,1
94,0
108,0
109,1
112,0
115,1
117,0
126,1
129,1
131,0
135,1
136,1
140,1
147,1
156,1
159,0
162,0
172,1
177,0
179,0
184,0
189,0
209,1
215,1
229,0
257,1
268,0
274,0
277,0
283,1
284,1
287,1
288,1
312,1
318,1
335,1
340,1
341,1
348,1
355,1
379,1
386,0
393,1
395,1
396,1
399,0
400,1
401,1
402,1
423,1
425,1
428,1
436,1
438,1
447,1
452,1
463,1
465,1
490,1
491,1
494,0
496,0
516,1
525,1
526,1
532,1
533,1
536,1
549,1
550,0
551,1
565,0
569,1
573,1
582,0
586,1
590,0
603,1
624,1
644,1
646,1
648,0
649,1
655,1
658,1
659,0
661,0
664,1
666,1
668,0
671,1
675,1
677,1
686,1
695,1
698,1
701,1
706,1
711,1
723,1
727,1
731,1
744,1
759,1
764,1
768,0
775,0
776,1
782,1
805,1
813,1
823,1
833,1
852,1
855,0
857,1
860,1
862,0
863,0
864,1
871,1
887,1
890,1
891,1
894,1
895,1
904,1
905,1
909,1
911,1
919,1
921,0
933,1
939,1
943,1
946,1
948,1
962,1
966,1
974,1
979,1
985,0
991,1
992,1
1003,1
1016,1
1017,1
1022,0
1025,1
1028,0
1032,1
1033,1
1040,1
1047,1
1067,1
1071,1
1077,1
1097,1
1098,1
1102,1
1114,1
1115,1
1120,1
1129,1
1137,0
1140,1
1150,0
1153,1
1162,1
1171,1
1173,1
1176,1
1177,1
1184,1
1212,1
1222,1
1224,0
1232,1
1233,1
1236,1
1239,1
1249,1
1254,1
1258,1
1263,1
1269,1
1270,1
1276,1
1278,0
1280,1
1287,1
1289,1
1303,1
1309,1
1316,0
1328,1
1330,1
1331,1
1338,1
1342,1
1353,1
1358,1
1362,1
1390,1
1392,1
1395,1
1398,1
1400,1
1407,1
1410,1
1423,1
1431,1
1434,1
1435,1
1439,0
1440,0
1447,1
1448,1
1451,1
1452,1
1462,1
1465,1
1473,0
1474,0
1486,1
1494,1
1496,1
1499,0
1511,1
1515,1
1522,1
1534,0
1536,1
1544,1
1545,1
1565,1
1571,1
1573,1
1575,1
1579,1
1580,1
1582,1
1601,1
1613,1
1618,1
1625,1
1638,1
1639,1
1644,1
1647,1
1649,1
1673,0
1674,0
1677,1
1680,1
1696,1
1710,1
1713,1
1714,1
1715,1
1720,1
1735,1
1739,1
1742,1
1748,1
1754,1
1764,1
1767,1
1769,1
1774,0
1775,0
1781,1
1801,1
1805,1
1806,1
1809,0
1811,1
1814,1
1821,1
1826,1
1833,1
1838,1
1839,1
1841,1
1842,1
1843,1
1859,1
1862,1
1871,1
1872,1
1880,1
1895,0
1896,1
1897,1
1902,1
1904,1
1905,1
1906,0
1911,1
1913,1
1916,1
1918,1
1927,1
1942,0
1954,1
1957,1
1960,1
1961,1
1967,1
1973,1
1975,1
1980,0
1992,1
1995,1
1996,1
2006,1
2017,1
2020,1
2030,0
2031,1
2035,1
2050,1
2059,1
2067,1
2071,1
2076,1
2077,1
2085,1
2093,0
2095,1
2107,1
2108,1
2136,1
2146,0
2149,1
2154,1
2157,1
2166,1
2170,1
2175,1
2178,1
2186,1
2193,1
2194,1
2210,1
2218,1
2221,0
2222,0
2223,1
2225,1
2234,1
2239,1
2248,1
2251,1
2258,0
2263,1
2264,0
2269,0
2272,1
2275,1
2278,1
2281,1
2282,1
2284,0
2285,1
2293,1
2303,1
2318,1
2328,1
2333,1
2342,1
2352,1
2358,1
2360,0
2378,1
2383,1
2388,1
2398,1
2400,1
2403,1
2406,1
2409,1
2416,1
2427,1
2428,1
2436,1
2453,0
2481,1
2484,1
2495,1
2497,1
2498,1
2499,1
2500,1
2512,1
2519,1
2520,1
2540,1
2544,1
2549,1
2560,1
2562,1
2563,1
2564,1
2566,1
2568,1
2569,1
2579,1
2583,1
2584,1
2586,1
2589,1
2590,1
2600,1
2622,1
2626,1
2628,1
2629,1
2637,1
2642,1
2643,1
2649,1
2650,1
2652,1
2653,1
2658,1
2663,0
2668,1
2671,1
2674,1
2710,1
2713,1
2716,1
2727,1
2738,1
2743,1
2748,1
2749,1
2759,1
2773,1
2777,1
2778,1
2779,1
2782,1
2791,1
2815,1
2819,1
2825,1
2827,1
2843,1
2847,1
2853,1
2854,1
2870,1
2871,1
2879,1
2883,1
2884,1
2886,1
2892,1
2895,1
2897,1
2902,1
2903,1
2909,1
2912,1
2918,1
2932,1
2940,1
2943,1
2947,1
2948,1
2950,1
2953,1
2954,1
2956,1
2964,1
2965,1
2967,1
2972,1
2979,1
2987,1
2995,1
2998,1
3005,1
