tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
3.379005626728e+03,3.485980239961e+01,3.385777181090e+00,6.701695038688e+00,2.609540500135e+02,2.319498434620e-02,2.625558751951e+01,9.307520660594e+00,3.982339161105e-01,1.195200000000e+01,100,400,500,1
