tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
2.211010439031e+03,1.546064962850e+01,2.215441321674e+00,4.399899377537e+00,2.654182183013e+02,1.808436149407e-02,9.492466732799e+00,3.595909632053e+00,3.721801731024e-01,1.111000000000e+01,474,26,500,1
