tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.175321702383e+03,1.055008440423e+01,1.177677056496e+00,2.334211659265e+00,2.655216685061e+02,2.113463875542e-02,3.414728606332e+00,1.155872730498e+00,4.180441020560e-01,1.156000000000e+01,487,13,500,1
