taxa,data
2,0
3,1
6,1
10,1
13,0
17,1
23,1
29,0
32,1
38,0
43,0
55,1
56,1
57,1
69,0
77,0
84,0
86,0
92,0
98,0
99,0
102,0
108,0
109,1
111,1
115,0
125,0
128,1
135,0
140,0
148,0
150,0
154,1
177,0
185,1
186,0
191,0
198,0
199,1
232,0
234,0
236,0
242,1
252,0
256,0
258,0
260,1
264,0
272,0
278,0
284,0
285,1
290,0
294,0
302,0
307,0
309,0
320,0
331,0
338,0
340,0
350,1
359,0
366,0
377,0
389,1
392,0
393,1
397,1
401,1
402,0
408,0
410,0
412,1
415,0
416,1
418,1
420,0
423,0
426,0
451,1
452,0
453,0
455,1
456,1
459,1
474,1
479,1
483,1
485,0
493,1
494,1
500,1
504,0
509,0
511,0
530,0
533,0
538,0
539,1
546,0
547,0
553,1
571,0
580,0
585,0
588,1
593,0
595,1
602,0
609,0
610,0
613,1
616,0
620,0
630,0
633,0
637,1
656,0
658,1
663,0
664,0
669,0
676,0
686,0
689,0
696,0
706,0
708,0
716,0
718,0
725,0
730,0
737,1
740,0
767,0
774,0
775,0
780,0
784,1
786,0
796,0
807,0
811,0
814,0
831,0
834,0
836,0
845,1
849,0
857,0
864,0
865,0
868,1
869,1
877,0
880,0
881,0
889,0
893,0
894,0
896,1
897,1
898,1
907,0
910,0
916,0
917,1
931,1
940,0
945,0
955,0
956,0
961,0
994,0
999,0
1004,0
1016,1
1021,0
1031,0
1036,1
1040,1
1046,0
1054,0
1061,0
1068,0
1080,0
1082,1
1083,1
1092,0
1114,0
1118,0
1126,0
1140,1
1144,0
1145,0
1148,0
1163,1
1166,0
1185,0
1186,0
1189,0
1191,0
1192,0
1197,0
1203,0
1209,0
1214,0
1216,1
1221,0
1231,1
1235,1
1236,1
1238,0
1246,1
1251,0
1259,0
1268,0
1274,0
1276,1
1280,0
1288,0
1291,0
1292,0
1296,0
1297,0
1303,0
1305,1
1307,0
1311,0
1312,0
1316,0
1324,0
1325,0
1333,1
1337,0
1344,0
1345,0
1346,0
1349,0
1351,0
1363,0
1369,1
1370,1
1378,1
1381,1
1384,1
1387,0
1405,0
1414,1
1416,0
