taxa,data
5,1
8,1
14,1
21,0
25,0
32,1
35,0
39,0
60,1
62,0
66,0
68,0
77,0
78,1
90,0
111,1
112,1
118,1
131,0
134,0
137,0
138,0
139,0
151,0
156,0
167,0
172,1
178,0
180,0
184,0
188,0
189,0
192,0
193,0
195,0
204,0
234,0
240,0
245,0
246,0
252,0
255,0
259,0
261,0
271,0
274,0
277,0
287,0
297,0
299,0
301,0
303,0
313,0
319,0
326,0
327,1
334,0
342,1
347,1
348,0
349,0
364,0
373,0
376,0
377,0
388,0
395,0
396,0
404,0
413,0
416,0
419,1
426,0
427,0
435,0
440,0
444,0
452,0
455,0
456,0
459,0
461,0
470,0
474,0
486,0
498,0
500,0
509,0
510,0
513,0
520,0
523,0
525,0
529,0
538,0
543,0
551,1
555,0
565,0
568,0
572,0
575,0
594,0
602,0
604,0
610,0
613,0
616,0
617,0
626,0
627,0
630,0
646,0
648,0
649,0
650,0
654,0
661,0
662,0
673,0
674,0
678,0
683,0
688,0
694,1
702,0
710,0
720,0
734,0
735,0
742,0
755,0
761,0
764,0
767,0
769,0
774,0
776,1
780,0
783,0
786,0
788,0
792,0
827,0
829,0
841,0
853,0
854,0
861,0
864,0
865,0
878,0
881,0
886,0
890,0
895,0
896,0
903,0
914,0
930,0
958,0
963,0
968,0
969,0
974,0
980,0
981,0
987,0
997,0
1009,0
1012,0
1013,0
1028,0
1032,0
1036,0
1038,1
1039,0
1047,0
1049,0
1050,0
1052,0
1062,0
1069,0
1071,0
1076,0
1077,0
1081,0
1088,0
1089,0
1094,0
1099,0
1103,0
1106,0
1109,0
1113,0
1117,0
1126,0
1132,0
1136,0
1138,0
1139,0
1143,0
1148,0
1155,0
1156,0
1159,0
1161,0
1231,0
1233,0
1241,1
1246,0
1249,0
1251,0
1269,0
1276,0
1279,0
1280,0
1288,0
1298,0
1305,0
1311,0
1314,0
1319,0
1322,0
1330,0
1331,0
1340,0
1345,0
1353,0
1357,0
1358,0
1364,0
1366,0
1368,0
1378,0
1380,0
1387,0
1388,0
1396,0
1400,1
1403,0
1407,0
1412,0
1426,0
1429,0
1430,0
1432,0
1437,1
1452,0
1456,0
1457,0
1461,0
1464,0
1466,0
1467,0
1468,0
1469,0
1471,0
1473,0
1475,1
1481,0
1482,0
1485,0
1490,0
1500,0
1509,0
1511,0
1521,1
1523,0
1532,0
1537,0
1540,0
1546,0
1554,0
1556,0
1570,0
1589,0
1594,0
1595,0
1602,1
1604,0
1605,0
1614,0
1615,0
1616,0
1618,0
1634,0
1640,0
1642,0
1653,0
1654,0
1659,0
1673,0
1675,1
1694,0
1707,0
1709,0
1711,0
1718,0
1721,0
1727,0
1731,0
1746,0
1751,0
1755,0
1761,0
1777,0
1784,0
1788,0
1790,0
1801,0
1807,0
1819,0
1823,0
1825,0
1841,0
1843,0
1848,0
1854,0
1856,0
1857,0
1864,1
1865,0
1866,0
1870,0
1871,0
1872,0
1877,0
1882,0
1887,0
1892,0
1902,0
1905,0
1906,0
1909,0
1912,0
1915,0
1918,0
1921,0
1924,0
1939,0
1948,0
1950,0
1952,0
1963,0
1971,0
1975,0
1980,0
1986,0
2005,0
2007,0
2009,0
2010,0
2012,0
2024,0
2026,0
2041,0
2060,0
2066,0
2071,0
2075,0
2076,0
2080,0
2094,0
2095,0
2098,0
2101,0
2109,0
2110,0
2111,0
2114,0
2121,0
2124,0
2130,0
2134,0
2144,0
2145,0
2157,0
2160,0
2171,0
2176,0
2191,0
2193,0
2205,1
2207,0
2231,0
2234,0
2243,0
2254,0
2255,0
2260,0
2268,0
2275,0
2276,0
2299,0
2302,0
2303,0
2315,0
2323,0
2324,0
2331,0
2332,0
2335,0
2338,0
2364,0
2378,0
2379,0
2380,0
2392,0
2410,0
2413,0
2416,0
2417,0
2434,0
2439,0
2446,0
2450,0
2452,0
2455,0
2456,0
2457,0
2458,0
2470,0
2472,0
2477,0
2487,0
2496,0
2498,0
2511,0
2514,0
2532,0
2535,0
2551,0
2552,0
2560,0
2566,0
2569,0
2579,0
2587,0
2594,0
2596,0
2600,0
2612,0
2615,0
2620,0
2637,0
2657,0
2659,0
2664,0
2669,0
2673,0
2676,0
2682,0
2685,0
2704,0
2717,0
2721,0
2722,0
2726,0
2729,0
2730,0
2739,0
2743,0
2744,0
2749,0
2757,0
2760,0
2770,0
2780,0
2781,0
2782,0
2796,0
2803,0
2810,0
2812,0
2817,0
2818,0
2819,0
2822,0
2823,0
2824,0
2825,0
2828,0
2829,0
2831,0
2834,0
2837,0
2838,0
2846,0
2848,0
2852,0
2853,0
2855,0
2856,0
2880,0
2885,0
2888,0
2897,0
2909,0
2917,0
