tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.610182524142e+03,1.905726899915e+01,1.613409342827e+00,3.188627765826e+00,2.643195262039e+02,2.797562997481e-02,8.939479179285e+00,2.858422344515e+00,4.655703921564e-01,1.333600000000e+01,26,474,500,1
