taxa,data
4,1
5,0
6,1
9,1
20,1
32,0
37,1
40,1
41,0
43,1
46,0
51,0
52,0
55,1
59,1
60,1
70,0
73,1
81,1
87,1
88,1
91,0
102,0
103,0
111,0
116,1
119,0
120,1
126,1
128,1
131,1
134,1
135,1
136,1
138,1
142,0
144,1
148,1
152,1
153,1
160,0
162,0
165,1
166,0
167,0
170,1
175,1
176,0
180,1
183,1
185,1
187,1
188,1
199,1
203,0
206,1
207,0
208,0
212,1
215,1
220,1
223,1
224,1
225,1
229,1
230,0
232,0
236,1
238,0
239,1
241,0
247,1
248,1
255,1
256,0
259,1
263,0
264,1
266,1
268,1
272,1
275,1
277,1
278,1
281,1
283,1
309,1
311,1
317,1
323,1
325,1
332,0
333,0
338,1
340,1
344,1
351,1
359,1
362,1
364,0
368,1
369,1
374,1
376,1
378,1
380,0
381,1
383,1
384,0
385,1
387,0
390,1
393,1
399,1
400,1
402,1
408,1
422,0
426,1
427,1
430,1
433,1
434,1
436,1
439,1
440,1
441,1
450,1
454,1
456,1
459,1
460,1
470,1
474,0
475,0
478,1
481,1
482,1
484,0
488,1
490,1
491,1
492,1
494,1
498,1
499,1
504,0
512,1
513,0
521,1
523,1
534,1
536,1
538,1
542,1
543,1
544,0
546,1
547,1
548,0
551,1
557,1
559,0
564,1
565,0
566,1
569,1
570,1
573,1
579,1
588,1
591,1
592,1
596,1
601,1
615,1
616,1
621,1
624,1
625,1
626,1
629,0
633,1
634,1
635,1
638,1
640,1
642,1
645,1
646,1
650,1
651,1
652,0
661,1
666,1
667,1
671,1
673,1
677,1
679,0
684,1
686,0
690,1
692,0
696,0
699,0
701,1
704,1
705,0
709,1
712,1
715,1
716,1
717,1
724,1
734,1
737,1
739,1
749,1
751,1
754,1
759,1
760,1
766,1
769,1
775,1
777,1
779,1
787,1
790,1
794,1
795,1
800,1
802,1
805,1
807,1
808,1
809,0
812,1
813,0
815,1
819,1
824,1
832,1
834,0
838,1
840,1
841,1
850,1
853,1
860,1
866,1
868,1
869,1
870,1
871,1
873,0
874,1
878,1
886,1
892,1
893,1
901,1
904,1
908,1
910,1
914,1
924,1
927,1
940,0
944,1
946,1
951,1
955,1
964,1
968,1
970,1
971,1
976,1
984,1
986,1
987,1
988,1
989,1
995,1
996,0
1001,1
1009,1
1011,1
1018,1
1020,1
1021,1
1025,1
1029,1
1030,1
1035,1
1036,1
1040,1
1050,1
1054,1
1057,1
1060,1
1063,1
1068,1
1069,1
1074,1
1080,1
1089,1
1096,1
1100,1
1101,1
1103,1
1107,1
1114,1
1115,1
1116,1
1118,1
1120,1
1122,1
1126,0
1127,0
1129,1
1148,1
1155,1
1157,1
1160,1
1168,1
1171,1
1172,1
1175,1
1179,1
1180,1
1185,1
1197,1
1198,1
1202,1
1204,1
1208,1
1213,1
1215,1
1218,1
1224,1
1225,1
1228,1
1229,1
1230,1
1233,1
1237,1
1238,1
1242,1
1244,0
1247,1
1248,1
1252,1
1253,1
1257,1
1259,0
1260,1
1261,1
1265,1
1267,1
1268,1
1269,0
1272,1
1285,1
1289,1
1291,1
1297,0
1300,1
1306,1
1309,1
1323,1
1324,1
1328,1
1330,1
1331,1
1335,1
1339,1
1341,1
1343,1
1344,1
1348,1
1349,1
1352,1
1353,1
1357,1
1359,0
1362,1
1370,1
1371,1
1373,1
1375,1
1377,1
1388,0
1391,1
1400,1
1403,1
1419,1
1420,1
1429,1
1432,1
1433,0
1435,1
1439,1
1441,1
1443,1
1448,1
1449,1
1452,1
1456,1
1462,1
1466,1
1473,1
1475,1
1481,1
1482,1
1486,1
1488,1
1491,0
1500,0
1508,1
1515,1
1521,0
1524,1
1527,1
1528,1
1533,0
1535,1
1536,1
1544,1
1545,1
1547,1
1550,1
1551,1
1552,1
1555,1
1564,1
1565,1
1566,1
1567,0
1578,0
1581,1
1588,1
1590,1
1592,1
1594,1
1596,1
1600,0
1603,0
1609,0
1611,1
1614,0
1615,1
1616,1
1617,1
1619,1
1620,1
1622,1
1626,1
1629,1
1630,1
1632,1
1639,1
1642,1
1643,1
1644,1
1649,1
1656,1
1658,0
1666,1
1669,1
1671,1
1678,1
1680,1
1682,1
1696,1
1698,1
1703,1
1706,1
1709,1
1716,1
1718,1
1722,1
1723,1
1724,1
1727,1
1729,1
1740,1
1743,1
1746,1
1748,1
1749,1
1750,1
1751,1
1755,1
1758,1
1759,1
1761,1
1765,1
1769,1
