tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
7.855743993806e+03,5.786607215160e+01,7.871486967742e+00,1.562700986300e+01,2.578030667862e+02,1.690127242437e-02,1.160128656918e+02,4.243588939333e+01,3.545295515049e-01,1.086800000000e+01,446,54,500,1
