taxa,data
21,0
27,0
41,1
47,1
57,0
58,0
65,1
80,1
93,0
110,0
111,1
124,1
143,1
150,1
153,1
162,1
181,0
192,1
196,0
219,0
224,1
231,1
232,1
248,0
265,1
280,1
284,1
286,0
296,1
302,1
308,1
318,1
328,1
340,1
341,1
346,1
349,0
356,1
358,1
359,0
361,0
362,1
367,1
383,1
386,0
391,1
392,0
397,0
402,1
409,1
414,1
418,1
425,1
430,1
436,1
450,1
455,0
457,1
458,0
471,1
473,0
474,0
479,0
484,1
486,0
491,1
494,0
508,1
543,1
562,1
565,1
596,1
604,1
637,1
648,1
664,1
677,1
681,0
683,0
695,0
697,0
700,1
702,1
709,1
725,1
735,1
737,1
767,1
778,1
789,1
793,1
807,1
810,1
836,1
855,0
864,1
882,1
884,1
918,1
929,1
931,0
936,1
946,0
950,1
958,1
967,1
972,1
982,1
1008,0
1027,1
1035,1
1042,1
1043,1
1044,1
1061,1
1076,1
1079,0
1114,0
1129,1
1131,0
1144,1
1145,1
1150,1
1158,1
1159,1
1163,1
1178,1
1181,1
1182,0
1184,1
1201,1
1218,1
1224,0
1277,1
1290,1
1295,1
1299,0
1306,1
1310,1
1312,1
1324,1
1338,1
1351,0
1362,1
1380,1
1389,1
1400,1
1408,0
1420,1
1433,1
1436,1
1458,1
1465,1
1475,1
1485,0
1493,0
1494,1
1502,1
1515,1
1525,0
1552,1
1558,1
1559,1
1573,0
1581,1
1588,1
1602,1
1616,1
1617,1
1621,1
1624,1
1632,1
1648,1
1674,1
1677,1
1682,1
1683,1
1686,1
1687,1
1715,1
1737,1
1743,0
1748,1
1749,1
1775,1
1785,1
1805,1
1815,1
1818,1
1819,1
1828,1
1838,1
1862,0
1867,1
1871,1
1887,1
1898,1
1899,1
1901,1
1902,1
1911,1
1921,1
1944,1
1951,1
1955,1
1963,1
1969,1
1977,1
1982,1
1987,1
2004,0
2022,1
2025,1
2031,1
2051,1
2052,1
2057,1
2077,1
2092,1
2093,1
2108,1
2112,1
2119,1
2121,1
2127,1
2129,1
2132,1
2143,1
2164,1
2189,1
2190,1
2204,1
2211,0
2217,1
2218,1
2222,1
2234,1
2265,1
2266,1
2273,1
2274,1
2275,1
2278,1
2286,1
2287,1
2298,0
2302,1
2306,0
2323,1
2338,1
2349,1
2358,1
2362,1
2403,1
2415,1
2424,1
2427,1
2430,1
2436,1
2439,0
2442,0
2449,0
2450,1
2451,1
2461,1
2471,1
2478,1
2504,1
2505,1
2522,1
2524,1
2533,1
2556,1
2569,1
2578,1
2581,1
2586,1
2600,1
2616,1
2647,1
2662,1
2683,1
2689,1
2690,1
2702,1
2705,1
2707,1
2717,1
2730,0
2740,1
2773,0
2774,0
2795,1
2798,1
2803,1
2820,1
2830,1
2851,1
2854,0
2859,1
2877,1
2880,1
2886,1
2892,1
2916,1
2931,1
2941,0
2947,1
2985,1
2993,1
3004,1
3012,0
3029,1
3038,0
3043,1
3064,1
3098,1
3107,1
3114,1
3118,1
3123,1
3124,1
3127,1
3128,1
3160,1
3168,1
3176,1
3191,1
3198,1
3215,1
3221,1
3232,1
3235,1
3237,1
3239,1
3240,1
3248,1
3260,1
3261,1
3280,1
3303,1
3309,1
3331,1
3332,0
3346,1
3347,1
3355,1
3359,1
3362,1
3380,1
3381,1
3386,1
3396,1
3397,1
3414,1
3430,1
3431,1
3434,1
3438,1
3443,1
3444,1
3454,1
3455,0
3464,1
3482,1
3499,0
3500,1
3509,1
3516,1
3518,1
3526,1
3539,1
3553,1
3560,1
3568,0
3576,1
3595,1
3597,0
3604,1
3617,1
3623,1
3628,1
3639,1
3675,1
3679,1
3685,1
3690,1
3701,1
3712,1
3715,1
3726,1
3752,1
3763,1
3776,1
3798,1
3799,1
3813,1
3815,0
3816,1
3818,0
3824,1
3827,1
3832,1
3849,1
3857,1
3864,1
3877,1
3882,1
3888,1
3892,1
3898,1
3932,0
3940,1
3950,1
3959,1
3969,0
3992,1
3996,1
4016,1
4026,1
4031,1
4038,1
4039,1
4057,1
4061,1
4076,1
4082,0
4089,1
4104,1
4125,1
4138,1
4154,1
4165,1
4168,1
4218,1
4234,1
4245,1
4270,1
4272,1
4291,1
4306,1
4315,1
4327,1
4352,1
4361,1
4362,1
4374,1
4378,1
4389,1
4397,1
4412,1
4415,1
4417,1
4427,1
4428,1
4434,1
4437,1
4444,1
4445,1
4447,1
4456,1
4475,0
4480,0
4490,1
4509,1
4514,0
4529,1
4536,1
4540,1
4549,1
4562,1
4565,1
4620,1
4625,1
4628,1
4645,1
4646,1
4665,1
4666,1
4671,0
4673,1
4675,1
4682,1
4683,1
4688,0
4696,1
4699,1
4703,1
4715,1
4728,1
4741,1
4742,1
4772,1
4782,1
4785,1
4795,1
4796,1
4800,1
4805,1
4817,1
