taxa,data
3,0
11,1
12,1
18,1
30,1
32,1
33,0
39,1
42,1
46,1
48,1
50,1
51,1
53,1
56,1
59,1
64,1
69,1
74,0
79,1
81,1
84,1
88,0
89,0
90,1
92,1
93,1
95,1
100,1
104,1
107,1
109,1
112,1
113,1
114,1
117,1
118,1
119,0
124,1
130,1
133,1
134,1
137,1
139,1
142,1
146,1
148,1
150,1
151,1
154,1
159,1
161,1
162,1
165,1
166,1
167,1
170,1
171,0
172,1
175,1
176,1
183,1
185,1
188,1
192,1
193,1
194,1
195,1
197,1
199,1
202,1
208,1
227,0
231,1
232,1
240,1
242,1
248,0
252,1
259,1
261,1
262,1
265,1
266,1
267,1
273,1
274,1
275,1
280,1
285,1
287,1
298,1
299,1
300,1
301,1
309,1
310,1
317,1
318,1
321,1
323,1
325,1
327,1
332,1
335,1
336,1
339,1
345,1
346,1
349,1
354,1
358,1
363,1
372,1
373,1
380,1
386,1
392,1
393,1
403,1
408,1
411,1
412,1
415,1
419,1
420,1
426,1
427,1
428,1
430,1
434,1
436,1
438,1
440,1
443,1
446,1
448,1
450,1
451,1
453,1
454,1
455,1
462,1
463,1
465,1
475,1
476,0
481,1
483,1
484,1
494,1
496,1
502,1
508,1
511,1
519,1
523,1
529,1
530,1
531,1
533,1
535,1
537,1
541,1
544,1
545,1
549,1
553,1
557,1
569,1
571,1
573,1
579,1
582,1
588,1
589,1
597,1
603,1
606,1
612,1
613,1
618,1
625,1
627,1
629,1
630,1
633,1
636,1
637,1
648,1
650,1
651,1
656,1
659,1
662,1
663,1
664,1
668,1
669,1
673,1
674,1
676,1
679,1
680,1
685,1
689,1
690,1
695,1
696,1
698,1
706,1
713,1
716,1
727,1
732,1
733,1
736,1
737,1
741,1
744,1
747,1
748,1
751,1
754,1
756,1
760,1
762,1
764,1
768,1
780,1
792,1
795,1
796,1
800,1
802,1
803,1
808,1
818,1
820,1
827,1
831,1
833,1
836,1
840,1
841,1
850,1
853,1
855,1
858,1
859,1
862,1
863,1
866,1
869,1
871,1
875,1
879,1
880,1
882,1
888,1
890,1
894,1
895,1
896,1
903,1
904,1
905,1
910,1
915,1
919,1
923,1
924,1
926,1
928,1
935,1
936,1
937,1
938,1
942,1
945,1
946,1
952,1
954,1
956,1
957,1
958,1
959,1
961,1
963,1
967,1
972,1
975,1
978,1
980,1
985,1
987,1
991,1
993,1
994,1
997,1
1003,1
1005,1
1009,1
1012,1
1013,1
1014,1
1016,1
1019,1
1021,1
1022,1
1026,1
1028,1
1031,1
1036,1
1039,1
1040,1
1043,1
1044,1
1047,1
1048,1
1050,1
1057,1
1058,1
1060,1
1061,1
1062,1
1063,1
1064,1
1071,1
1072,1
1073,1
1078,1
1080,1
1082,1
1089,1
1093,1
1096,1
1098,1
1099,1
1100,1
1101,1
1105,1
1108,1
1109,1
1110,1
1117,1
1118,1
1123,1
1126,1
1129,1
1132,1
1133,1
1135,1
1137,1
1141,1
1143,1
1144,1
1145,1
1146,1
1147,1
1148,1
1150,1
1151,1
1157,1
1161,1
1170,1
1172,1
1174,1
1177,1
1178,1
1181,1
1184,1
1187,1
1194,1
1196,1
1197,1
1204,1
1208,1
1209,1
1212,1
1221,1
1224,1
1228,1
1230,1
1235,1
1236,1
1237,1
1239,1
1240,1
1243,1
1248,0
1255,1
1258,1
1263,1
1265,1
1273,1
1278,1
1281,1
1288,1
1289,1
1292,1
1293,1
1296,1
1301,1
1302,1
1303,1
1304,1
1305,1
1308,1
1314,1
1320,1
1323,1
1326,1
1334,1
1338,1
1341,1
1342,1
1343,1
1350,1
1352,1
1356,1
1357,1
1358,1
1360,1
1365,1
1368,1
1369,1
1371,1
1372,1
1379,1
1380,1
1385,1
1386,1
1388,1
1390,1
1391,1
1392,1
1395,1
1402,1
1405,1
1412,1
1414,1
1415,1
1419,1
1421,1
1422,1
1424,1
1425,1
1436,1
1447,1
1449,1
1450,1
1451,1
1452,1
1459,1
1461,1
1462,1
1463,1
1471,1
1475,1
1479,1
1481,1
1482,1
1484,1
1496,1
1501,1
1505,1
1510,1
1512,1
1514,1
1517,1
1519,1
1523,1
1527,1
1534,1
1536,1
1540,1
1542,1
1543,1
1545,1
1549,1
1553,1
1561,1
1562,1
1564,1
1569,1
1572,1
1573,1
1578,1
1579,1
1582,1
1585,1
1587,1
1591,1
1596,1
1598,1
1603,1
1605,1
1612,1
1613,1
