taxa,data
1,0
5,0
6,0
17,0
20,0
21,0
34,0
35,0
37,0
45,0
47,0
50,0
56,0
63,0
65,0
72,0
73,0
76,0
77,0
81,0
82,0
85,0
86,0
91,0
94,0
99,0
102,0
107,0
108,0
109,0
112,0
113,0
117,0
119,0
122,0
123,0
124,0
125,0
130,0
146,0
148,0
150,0
152,0
154,0
162,0
164,0
170,0
174,0
185,0
190,0
191,0
196,0
200,0
201,0
206,0
211,0
221,0
225,0
227,0
229,0
231,0
232,0
233,0
235,0
241,0
243,0
252,0
255,0
257,0
259,0
261,0
262,0
264,0
265,0
274,0
278,0
281,0
283,0
290,0
294,0
303,0
304,0
307,0
312,0
313,0
314,0
323,0
324,0
325,0
326,0
328,0
332,0
347,0
354,0
356,0
365,0
371,0
372,0
378,0
379,0
382,0
387,0
388,0
390,0
396,0
397,0
399,0
402,0
405,0
408,0
416,0
420,0
421,0
423,0
425,0
428,0
432,0
436,0
440,0
441,0
446,0
447,0
457,0
461,0
462,0
463,0
466,0
474,0
480,0
494,0
495,0
504,0
506,0
508,0
510,0
512,0
514,0
515,0
516,0
518,0
523,0
528,0
529,0
546,0
553,0
554,0
557,0
563,0
565,0
568,0
572,0
589,0
594,0
603,0
605,0
606,0
608,0
610,0
613,0
615,0
617,0
621,0
625,0
626,0
629,0
631,0
632,0
635,0
644,0
645,0
648,0
652,0
657,0
660,0
661,0
664,0
665,0
673,0
680,0
687,0
690,0
691,0
692,0
700,0
716,0
718,0
720,0
724,0
728,0
740,0
741,0
744,0
746,0
752,0
757,0
766,0
772,0
773,0
778,0
780,0
790,0
792,0
793,0
796,0
799,0
801,0
820,0
821,0
825,0
826,0
831,0
832,0
837,0
838,0
840,0
845,0
847,0
853,0
855,0
857,0
859,0
860,0
865,0
867,0
869,0
891,0
894,0
896,0
900,0
908,0
909,0
917,0
918,0
922,0
927,0
929,0
938,0
956,0
964,0
967,0
971,0
976,0
979,0
982,0
994,0
996,0
1001,0
1004,0
1006,0
1009,0
1013,0
1022,0
1023,0
1029,0
1032,0
1037,0
1039,0
1046,0
1047,0
1050,0
1054,0
1055,0
1057,0
1063,0
1067,0
1068,0
1071,0
1081,0
1082,0
1084,0
1095,0
1104,0
1106,0
1122,0
1124,0
1127,0
1130,0
1131,0
1134,0
1138,0
1144,0
1145,0
1147,0
1152,0
1157,0
1160,0
1163,0
1168,0
1169,0
1176,0
1178,0
1179,0
1185,0
1190,0
1201,0
1203,0
1210,0
1215,0
1216,0
1220,0
1239,0
1241,0
1242,0
1245,0
1246,0
1251,0
1252,0
1256,0
1282,0
1286,0
1289,0
1290,0
1300,0
1301,0
1303,0
1307,0
1309,0
1316,0
1321,0
1325,0
1327,0
1328,0
1332,0
1334,0
1339,0
1341,0
1342,0
1344,0
1347,0
1353,0
1364,0
1376,0
1377,0
1379,0
1381,0
1387,0
1389,0
1391,0
1392,0
1394,0
1395,0
1399,0
1404,0
1409,0
1411,0
1420,0
1423,0
1430,0
1444,0
1448,0
1454,0
1457,0
1459,0
1469,0
1470,0
1474,0
1479,0
1481,0
1484,0
1485,0
1491,0
1493,0
1495,0
1499,0
1501,0
1503,0
1507,0
1511,0
1513,0
1515,0
1524,0
1532,0
1533,0
1535,0
1538,0
1540,0
1543,0
1547,0
1548,0
1549,0
1550,0
1557,0
1562,0
1579,0
1584,0
1585,0
1586,0
1599,0
1601,0
1604,0
1607,0
1611,0
1616,0
1617,0
1627,0
1630,0
1635,0
1637,0
1638,0
1652,0
1654,0
1657,0
1661,0
1672,0
1683,0
1684,0
1689,0
1694,0
1699,0
1700,0
1702,0
1704,0
1711,0
1714,0
1717,0
1725,0
1731,0
1734,0
1737,0
1741,0
1749,0
1755,0
1756,0
1762,0
1769,0
1784,0
1791,0
1792,0
1793,0
1794,0
1800,0
1803,0
1805,0
1806,0
1808,0
1811,0
1818,0
1829,0
1830,0
1837,0
1838,0
1840,0
1845,0
1847,0
1850,0
1859,0
1860,0
1864,0
1865,0
1867,0
1868,0
1870,0
1875,0
1881,0
1888,0
1890,0
1891,0
1894,0
1908,0
1909,0
1917,0
1920,0
1931,0
1932,0
1942,0
1949,0
1950,0
1954,0
1959,0
1962,0
1964,0
1966,0
1975,0
1978,0
1982,0
1983,0
1985,0
1987,0
1991,0
1995,0
2006,0
2010,0
2012,0
2018,0
2025,0
2036,0
2037,0
2042,0
2043,0
2060,0
2064,0
2070,0
2071,0
2076,0
2077,0
2078,0
2087,0
2093,0
2098,0
2100,0
