taxa,data
3,1
7,0
20,0
22,0
24,0
33,0
43,0
63,0
67,0
73,0
74,1
78,1
79,0
82,0
91,0
93,1
96,1
97,0
105,1
115,1
119,1
122,0
124,1
125,1
127,1
138,0
148,1
155,0
161,0
166,0
168,0
171,1
172,0
181,0
189,1
191,0
210,1
213,0
218,0
222,0
240,0
242,1
248,0
267,0
279,1
280,0
284,0
297,1
299,0
300,0
301,0
307,0
326,1
341,0
346,0
362,0
364,1
368,0
370,0
373,0
375,0
383,0
393,0
395,0
402,0
405,0
427,0
429,0
441,0
446,0
452,0
454,0
465,0
473,1
481,0
488,0
493,1
505,0
518,1
522,1
530,1
553,0
564,1
574,0
577,1
580,0
584,1
587,0
600,0
604,0
615,1
652,0
670,0
673,1
677,1
679,1
689,0
691,0
694,0
707,0
722,1
727,1
730,0
737,0
758,0
759,0
762,0
764,0
773,0
774,0
779,0
789,1
791,0
795,0
796,1
798,0
801,0
803,0
817,0
828,1
835,1
853,0
854,0
855,0
856,1
857,1
861,0
877,0
878,1
895,0
907,0
925,0
930,1
931,1
936,0
940,0
943,1
946,1
947,0
959,1
965,0
967,1
974,0
978,1
1016,1
1017,0
1018,0
1024,0
1033,0
1043,1
1046,0
1100,0
1101,0
1104,0
1124,0
1129,0
1136,0
1147,1
1169,0
1177,0
1181,0
1193,0
1206,0
1212,0
1236,0
1237,0
1246,0
1251,1
1266,0
1278,1
1284,0
1287,0
1289,0
1302,1
1322,1
1340,0
1341,0
1356,0
1358,0
1359,0
1361,0
1367,0
1387,0
1390,0
1402,0
1413,0
1414,0
1420,0
1424,0
1430,0
1433,0
1442,0
1453,0
1466,0
1479,1
1489,0
1495,0
1503,1
1533,0
1534,0
1540,0
1544,0
1548,0
1566,0
1580,1
1585,0
1609,0
1615,1
1631,0
1666,0
1675,1
1678,0
1697,1
1699,0
1708,0
1720,0
1734,0
1737,1
1744,0
1756,0
1760,0
1765,0
1766,1
1769,0
1792,1
1796,0
1807,0
1820,1
1822,0
1826,0
1832,0
1833,0
1834,0
1838,1
1850,1
1865,0
1868,1
1876,0
1887,0
1913,0
1918,1
1921,1
1922,1
1923,0
1935,0
1940,1
1947,0
1974,0
1977,1
1981,1
1985,0
1992,1
1997,0
1999,0
2005,0
2017,0
2018,0
2029,1
2035,0
2036,1
2039,1
2068,0
2094,0
2099,1
2127,1
2132,0
2144,0
2146,0
2170,0
2187,0
2198,0
2210,0
2212,1
2224,0
2234,0
2243,0
2254,1
2258,1
2282,0
2289,0
2293,0
2294,1
2296,1
2297,1
2307,0
2308,0
2327,0
2334,1
2342,0
2355,0
2370,1
2375,0
2380,0
2390,0
2395,0
2403,1
2416,0
2419,0
2422,0
2438,0
2446,0
2447,0
2453,1
2460,0
2465,0
2479,0
2483,1
2491,1
2502,0
2511,0
2513,0
2517,0
2529,0
2545,0
2556,0
2562,1
2565,0
2567,0
2568,0
2574,0
2577,0
2579,0
2584,1
2588,0
2589,1
2602,1
2613,0
2614,1
2622,1
2640,0
2646,1
2656,0
2658,0
2666,0
2674,0
2683,0
2685,0
2692,0
2733,0
2734,0
2735,0
2736,0
2742,0
2743,0
2745,1
2760,1
2764,0
2779,0
2796,1
2799,0
2802,0
2803,0
2810,0
2827,0
2836,0
2841,0
2848,0
2855,0
2857,0
2863,0
2873,0
2881,1
2892,0
2894,0
2898,1
2903,0
2906,0
2907,1
2917,0
2922,1
2928,0
2932,1
2937,0
2939,0
2944,0
2945,0
2947,0
2950,1
2962,0
2977,0
2979,0
2993,0
3000,0
3001,0
3015,0
3028,0
3031,1
3033,1
3040,1
3041,0
3087,0
3101,1
3102,1
3104,0
3114,0
3137,0
3152,0
3154,0
3159,0
3164,1
3173,0
3186,0
3197,0
3202,0
3208,0
3223,0
3224,0
3225,0
3227,1
3234,0
3241,1
3245,1
3280,0
3286,0
3287,0
3289,1
3299,0
3304,0
3342,0
3349,1
3360,0
3365,1
3369,0
3386,0
3392,1
3393,1
3397,0
3406,0
3413,1
3417,0
3439,0
3457,0
3467,0
3470,0
3518,0
3521,0
3522,0
3538,0
3556,0
3557,0
3558,0
3575,0
3582,0
3588,1
3591,1
3592,1
3594,1
3596,1
3608,1
3612,0
3613,1
3620,1
3622,0
3633,1
3652,0
3658,0
3661,1
3670,0
3680,0
3682,0
3690,0
3696,0
3700,1
3701,0
3706,0
3714,0
3721,0
3728,0
3729,1
3734,0
3735,0
3739,0
3750,0
3754,1
3763,0
3775,0
3778,1
3784,0
3785,0
3787,0
3796,1
3816,0
3822,0
3828,0
3852,1
3884,0
3886,1
3891,0
3892,0
3904,0
3913,0
3918,0
3919,0
3922,0
3938,0
3943,1
3948,0
3950,1
3952,0
3964,0
