tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
9.854507651715e+02,8.348606758040e+00,9.874256164043e-01,1.958120557927e+00,2.678708937977e+02,2.513460656252e-02,2.300602796441e+00,7.461692520639e-01,4.175683155126e-01,1.257800000000e+01,422,78,500,1
