tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
4.831280802094e+02,2.154899137390e+01,3.960066231225e+00,7.566870308799e+00,3.181230158730e+01,9.836065573770e-02,2.085127039836e+01,9.260393999730e+00,3.535701537062e-01,7.193548387097e+00,16,46,62,1
