tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
2.240276227904e+03,1.939960060891e+01,2.244765759423e+00,4.450654563722e+00,2.598377690722e+02,2.189922012700e-02,8.984955654421e+00,3.305956193946e+00,3.732489414633e-01,1.184600000000e+01,46,454,500,1
