taxa,data
6,0
7,0
23,1
24,0
25,0
28,1
31,1
40,1
41,0
53,1
66,1
70,1
73,1
76,1
77,1
80,1
82,0
84,1
91,1
93,1
100,1
101,1
103,0
112,1
135,0
141,0
142,1
155,1
163,1
165,1
167,1
169,1
170,1
182,1
184,0
187,1
188,1
201,1
204,1
208,1
213,1
220,1
227,0
243,1
246,1
256,1
258,1
266,1
277,1
284,0
295,1
313,1
327,1
330,0
338,0
347,0
349,1
351,0
359,1
360,1
372,1
377,1
381,1
383,1
388,0
402,1
406,1
413,1
417,1
418,1
425,1
429,1
440,1
445,0
446,1
456,1
458,1
470,1
476,1
480,1
485,0
489,1
495,1
498,1
507,1
517,1
526,1
561,1
563,1
567,0
571,0
601,1
624,1
632,0
633,0
641,1
649,0
662,1
676,1
684,1
685,0
687,1
696,1
698,1
704,0
713,1
720,1
730,1
731,1
745,0
757,1
761,1
765,1
767,0
772,0
780,1
781,1
782,1
784,1
791,1
794,1
797,1
802,1
820,1
822,1
823,0
829,1
833,1
835,1
838,0
841,1
844,1
849,1
864,0
873,1
878,1
888,1
892,1
893,1
898,1
899,1
900,1
902,1
906,1
910,1
916,1
918,1
920,1
923,1
925,1
930,1
932,1
934,1
945,1
949,1
959,1
972,1
978,0
980,1
981,1
982,0
991,1
1000,1
1012,1
1016,1
1018,1
1025,0
1026,1
1040,1
1044,1
1045,0
1051,1
1052,1
1060,1
1061,1
1066,1
1076,1
1080,1
1108,0
1109,1
1115,0
1117,1
1154,1
1157,1
1183,1
1188,1
1207,1
1229,0
1230,1
1231,0
1240,1
1244,1
1246,1
1253,1
1265,1
1272,1
1273,1
1279,1
1280,1
1282,1
1286,1
1288,0
1296,1
1299,1
1300,1
1304,1
1305,1
1307,1
1322,1
1334,1
1339,1
1355,1
1358,1
1360,1
1362,0
1364,1
1373,1
1385,1
1387,1
1394,1
1396,0
1401,1
1419,1
1432,1
1448,1
1453,1
1458,1
1460,1
1467,1
1469,1
1479,1
1484,1
1486,1
1490,1
1499,1
1509,1
1515,0
1517,1
1519,1
1527,1
1537,0
1539,1
1544,0
1556,1
1563,1
1564,1
1568,0
1572,1
1575,1
1588,1
1590,1
1596,1
1600,1
1603,1
1612,1
1615,1
1616,1
1620,1
1623,1
1625,1
1631,1
1637,1
1664,0
1674,0
1675,1
1677,1
1681,1
1687,1
1697,0
1702,1
1708,0
1710,0
1716,0
1719,1
1723,1
1741,1
1748,0
1755,1
1757,1
1761,1
1771,0
1772,1
1773,1
1791,1
1792,1
1793,1
1795,0
1797,1
1798,1
1811,1
1812,1
1823,1
1837,1
1860,1
1867,1
1869,1
1870,1
1877,1
1885,0
1886,0
1888,1
1892,1
1893,1
1894,1
1895,1
1898,1
1920,1
1939,0
1943,1
1945,1
1966,1
1974,1
1976,1
1999,1
2002,1
2010,1
2023,1
2024,1
2028,1
2033,1
2034,1
2038,1
2043,1
2059,0
2081,1
2083,0
2095,1
2096,1
2110,0
2111,1
2115,0
2118,1
2121,1
2122,1
2132,1
2134,0
2149,1
2158,1
2159,1
2165,1
2172,1
2175,1
2187,1
2190,1
2197,1
2211,1
2216,1
2218,1
2229,1
2231,1
2241,1
2248,1
2253,1
2266,1
2275,1
2291,1
2293,1
2305,1
2314,1
2317,1
2318,1
2321,1
2330,1
2333,0
2336,1
2342,1
2343,1
2361,1
2363,1
2369,1
2370,1
2378,1
2381,1
2386,1
2394,1
2395,1
2396,1
2398,1
2410,1
2412,1
2415,1
2419,1
2430,1
2436,1
2449,1
2451,1
2456,1
2457,1
2471,0
2475,1
2478,1
2497,1
2498,1
2503,1
2505,1
2506,1
2520,1
2525,1
2527,1
2531,0
2532,0
2541,0
2549,1
2551,0
2553,1
2556,1
2558,0
2566,1
2571,1
2580,1
2585,1
2587,1
2589,1
2590,1
2597,0
2607,1
2613,1
2619,1
2627,1
2635,1
2641,1
2646,1
2648,1
2656,0
2673,0
2677,1
2683,1
2690,1
2697,1
2702,1
2713,1
2724,1
2727,1
2734,1
2735,1
2738,1
2740,0
2749,1
2753,1
2754,1
2765,1
2768,0
2770,1
2773,1
2775,1
2777,0
2792,1
2828,1
2830,1
2835,1
2838,1
2852,1
2858,1
2859,1
2867,1
2870,1
2878,1
2879,1
2895,1
2898,0
2899,1
2903,1
2911,0
2923,1
2935,1
2941,1
2946,1
2949,1
2965,1
2967,1
2988,1
3003,1
3006,1
3010,1
3016,1
3020,1
3023,1
3033,1
3042,1
3046,1
3052,1
3056,1
3060,0
3071,1
3072,1
3082,1
3086,1
3101,1
3104,1
3106,1
3109,1
3119,1
3124,1
3130,1
3136,1
3148,0
3149,0
3156,0
3173,1
3175,1
