tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.875138357766e+03,4.136628824300e+01,7.382434479394e+00,1.443915015372e+01,6.469048729049e+01,6.174228221472e-02,8.345289442373e+01,4.077279119062e+01,3.190095711053e-01,8.984375000000e+00,32,96,128,1
