taxa,data
3,1
7,0
16,0
20,0
23,1
28,0
41,0
44,1
45,1
48,0
51,0
58,0
64,1
71,0
91,0
106,1
118,0
130,0
141,1
142,1
146,1
147,0
179,1
187,0
190,1
215,0
217,0
222,0
232,1
234,0
241,0
247,1
253,0
263,0
266,1
281,0
287,1
289,0
292,0
299,1
311,0
315,1
337,1
348,1
391,1
392,1
404,1
417,0
422,0
435,1
436,0
441,0
442,0
443,1
448,0
449,1
476,0
488,0
496,0
501,0
514,0
523,1
538,1
539,1
545,1
558,1
561,0
578,1
581,1
582,0
589,1
594,1
597,0
605,1
612,0
637,0
646,0
653,1
669,1
672,1
675,0
676,1
681,0
687,1
704,0
713,1
719,1
725,1
736,0
754,1
755,1
758,1
760,1
765,0
767,0
793,0
794,1
806,0
824,1
835,0
869,1
883,0
891,1
900,1
903,1
918,0
930,1
938,1
941,0
942,1
947,1
950,1
965,1
973,1
978,1
984,0
986,1
990,1
994,1
1004,1
1023,0
1043,0
1054,0
1056,0
1068,1
1078,1
1087,1
1114,1
1116,1
1122,1
1132,1
1151,1
1173,0
1182,1
1186,0
1200,0
1202,1
1212,0
1217,1
1224,1
1235,0
1238,0
1240,0
1253,1
1255,1
1256,0
1260,1
1278,1
1283,1
1288,1
1297,0
1301,0
1304,0
1308,1
1315,1
1335,1
1346,1
1347,1
1348,1
1349,1
1359,0
1377,1
1386,1
1393,1
1394,1
1400,0
1408,1
1412,1
1422,0
1426,1
1445,1
1451,0
1461,1
1463,1
1468,1
1470,1
1481,1
1517,1
1522,1
1525,1
1534,1
1535,1
1541,1
1564,1
1569,1
1575,0
1588,1
1593,1
1595,1
1598,1
1616,1
1619,0
1640,0
1641,1
1653,0
1662,0
1666,1
1668,1
1680,0
1687,1
1695,1
1701,1
1712,1
1715,1
1716,1
1730,0
1735,1
1739,0
1748,1
1756,0
1766,0
1773,1
1775,1
1782,0
1794,1
1813,1
1814,0
1824,1
1841,0
1861,1
1862,0
1889,1
1890,1
1895,1
1896,0
1900,0
1907,0
1916,1
1918,1
1919,1
1932,1
1947,1
1950,1
1954,0
1970,0
1993,0
2002,1
2006,1
2015,1
2019,1
2022,1
2026,1
2044,0
2061,0
2073,1
2077,0
2093,1
2103,1
2108,0
2124,0
2136,0
2141,1
2142,1
2148,0
2150,1
2179,1
2214,1
2219,1
2234,1
2239,1
2246,0
2248,0
2266,1
2280,1
2302,1
2311,1
2320,1
2326,1
2350,1
2361,1
2369,1
2371,1
2377,1
2380,1
2382,0
2392,1
2416,1
2427,0
2431,1
2434,1
2441,1
2445,0
2448,0
2464,0
2483,1
2484,1
2495,1
2502,0
2503,0
2527,0
2561,0
2570,0
2586,1
2614,1
2669,1
2673,1
2680,1
2686,1
2690,0
2706,1
2715,0
2721,1
2731,1
2755,1
2764,0
2767,0
2779,0
2784,1
2789,0
2804,1
2810,0
2824,0
2826,1
2827,1
2833,0
2841,1
2852,1
2853,1
2854,1
2864,1
2871,0
2873,1
2877,1
2878,1
2881,1
2882,1
2889,0
2917,1
2922,1
2923,1
2944,1
2945,1
2954,1
2966,1
2982,1
2990,1
2997,1
3006,1
3007,1
3018,1
3049,1
3062,1
3088,1
3104,1
3105,1
3123,1
3138,1
3144,1
3146,0
3183,1
3187,1
3215,0
3216,1
3218,1
3240,0
3241,0
3255,1
3258,1
3260,1
3292,1
3293,1
3301,1
3335,1
3339,1
3347,0
3360,0
3369,1
3377,0
3406,1
3420,0
3423,1
3426,0
3443,1
3456,0
3467,1
3469,1
3470,1
3493,0
3508,1
3510,1
3527,0
3530,0
3541,1
3579,0
3583,1
3586,1
3590,1
3594,0
3606,1
3614,1
3615,0
3616,1
3618,1
3626,1
3631,1
3636,1
3647,0
3664,1
3669,1
3673,1
3681,1
3686,1
3696,1
3718,0
3747,1
3768,1
3769,1
3770,0
3773,1
3783,1
3785,1
3793,0
3800,0
3811,0
3840,1
3843,1
3853,1
3879,1
3880,1
3883,1
3887,1
3889,0
3891,1
3894,0
3906,1
3907,1
3913,1
3915,1
3920,1
3929,1
3938,1
3946,1
3953,1
3960,0
3980,0
3987,1
4011,1
4012,0
4013,0
4030,0
4038,0
4042,0
4045,1
4052,1
4056,1
4079,0
4080,0
4094,1
4103,1
4112,1
4121,0
4130,1
4133,1
4137,1
4146,1
4159,1
4161,0
4166,1
4172,1
4179,1
4180,1
4189,1
4220,1
4223,1
4224,1
4230,1
4244,1
4253,1
4259,1
4285,1
4286,1
4295,1
4303,1
4306,1
4308,1
4317,1
4323,0
4330,1
4335,1
4338,1
4344,1
4359,1
4365,1
4408,0
4415,1
4418,0
4422,1
4426,0
4427,0
4429,1
4434,1
4461,1
4466,1
4468,1
4487,1
4488,1
4490,0
4512,1
4515,1
4521,0
