taxa,data
8,0
27,1
38,1
41,1
48,0
51,0
54,0
77,0
85,1
91,1
92,1
93,1
120,1
122,1
132,1
141,0
151,0
177,0
181,0
190,1
191,1
228,0
229,0
231,0
246,0
247,0
252,0
255,1
256,1
272,0
274,1
275,0
293,1
305,0
311,0
319,0
321,1
334,0
338,0
365,1
378,0
379,1
381,1
382,1
392,1
411,0
416,0
423,1
443,1
450,0
460,0
471,1
472,0
475,1
490,1
504,0
522,0
528,0
529,1
542,0
549,1
558,0
559,0
561,0
563,0
586,0
587,0
592,0
597,0
598,1
599,0
617,1
649,0
673,0
676,0
678,1
686,0
710,1
713,0
715,0
716,0
718,0
734,0
743,1
769,0
780,0
811,0
846,0
850,0
851,0
853,0
854,0
868,0
898,0
923,0
937,0
940,0
949,1
951,1
953,1
971,0
975,0
984,0
991,0
1001,0
1006,0
1014,0
1029,0
1053,0
1059,1
1063,0
1079,0
1108,0
1114,0
1116,0
1119,0
1123,0
1125,0
1140,0
1155,0
1159,0
1163,1
1165,0
1167,0
1187,1
1190,0
1226,1
1230,0
1245,0
1252,1
1257,0
1258,0
1260,1
1281,0
1302,1
1316,0
1322,1
1336,1
1347,0
1352,1
1357,1
1359,0
1363,0
1374,0
1377,0
1378,0
1382,0
1384,1
1401,0
1421,0
1426,0
1428,1
1429,1
1450,0
1458,0
1466,0
1475,1
1481,0
1486,0
1498,0
1500,0
1509,0
1522,0
1525,0
1533,0
1535,1
1545,0
1548,0
1568,0
1573,0
1579,0
1580,0
1591,1
1617,0
1620,0
1625,1
1626,0
1635,1
1647,0
1676,0
1681,1
1697,0
1706,1
1715,1
1716,1
1725,0
1726,1
1727,1
1730,0
1741,1
1745,0
1748,0
1763,0
1779,0
1789,0
1792,0
1794,0
1814,0
1824,0
1827,1
1837,0
1852,1
1864,0
1879,0
1891,0
1908,0
1935,0
1949,1
1957,0
1968,0
1979,0
1990,0
2001,1
2005,0
2007,1
2013,0
2014,0
2015,0
2016,0
2017,0
2056,1
2093,0
2094,0
2100,0
2107,1
2114,0
2116,0
2118,1
2128,0
2153,0
2163,0
2168,0
2193,0
2198,0
2199,0
2200,0
2206,0
2209,1
2214,0
2221,0
2224,0
2230,1
2240,0
2247,0
2251,0
2256,1
2263,0
2267,1
2274,0
2282,0
2286,0
2288,0
2298,0
2307,0
2308,0
2333,1
2337,1
2345,0
2346,0
2355,0
2371,1
2376,0
2392,0
2397,0
2399,0
2403,1
2412,1
2415,0
2419,0
2423,0
2426,0
2427,0
2433,0
2455,0
2459,1
2460,1
2462,1
2464,0
2495,1
2496,1
2504,0
2505,0
2508,1
2517,0
2519,0
2524,0
2529,0
2531,1
2537,0
2542,0
2554,0
2563,0
2583,0
2592,0
2594,0
2602,0
2603,0
2607,0
2639,0
2641,0
2644,0
2645,0
2655,0
2667,0
2700,0
2704,0
2725,0
2728,0
2738,0
2749,0
2760,0
2767,0
2772,0
2777,0
2787,1
2790,0
2792,0
2804,0
2806,0
2807,0
2811,0
2822,0
2863,0
2879,0
2897,0
2904,0
2920,0
2923,0
2929,0
2940,0
2946,0
2958,0
2978,0
2981,0
3012,0
3027,0
3029,0
3032,0
3040,0
3042,0
3045,0
3066,1
3067,0
3068,0
3075,0
3078,1
3083,0
3094,0
3095,0
3102,1
3105,0
3106,0
3107,0
3110,0
3111,1
3112,1
3113,0
3142,0
3144,1
3153,0
3155,0
3167,0
3174,0
3175,0
3195,0
3197,0
3200,0
3207,0
3215,0
3216,0
3218,0
3226,0
3229,0
3238,1
3240,0
3244,0
3256,1
3263,0
3266,0
3279,0
3302,0
3311,0
3329,0
3331,0
3336,0
3338,0
3349,0
3367,0
3380,1
3392,0
3439,0
3442,0
3443,0
3446,0
3458,0
3473,0
3478,0
3488,1
3493,0
3522,0
3526,0
3540,0
3566,0
3575,0
3581,0
3585,0
3591,0
3597,1
3599,0
3605,1
3625,0
3635,0
3641,0
3653,0
3659,0
3668,0
3673,0
3675,0
3676,0
3691,0
3698,0
3702,1
3710,0
3713,1
3723,0
3726,0
3728,0
3729,0
3732,0
3738,0
3752,0
3777,0
3781,1
3782,1
3785,0
3788,0
3792,0
3794,0
3800,0
3801,0
3811,0
3813,0
3814,0
3820,0
3828,0
3834,0
3836,0
3840,1
3842,0
3852,0
3859,0
3862,0
3865,0
3912,0
3913,0
3922,0
3938,0
3972,0
3980,0
3988,0
3989,0
4002,0
4003,0
4005,0
4006,0
4011,0
4017,0
4030,0
4049,0
4051,0
4091,1
4097,0
4112,1
4147,1
4166,0
4171,0
4181,0
4192,0
4209,1
4210,1
4231,1
4233,0
4242,0
4246,0
4249,0
4259,1
4269,0
4299,0
4310,0
4316,1
4319,0
4324,0
4370,0
4384,0
4386,0
4388,0
4395,0
4402,1
4416,0
4424,1
