tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
9.949886676511e+02,1.133927289108e+01,9.969826329169e-01,1.971241272122e+00,2.651462347293e+02,2.041029850866e-02,4.056150745230e+00,1.121760083243e+00,5.379371020615e-01,1.168800000000e+01,63,437,500,1
