tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
2.322829587936e+03,1.753037331761e+01,2.327484557050e+00,4.619838105469e+00,2.704205271036e+02,1.521114518193e-02,1.135224520754e+01,3.830649279112e+00,3.928488177336e-01,1.071600000000e+01,46,454,500,1
