tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.658601396867e+03,1.094105003940e+01,1.661925247362e+00,3.301924542764e+00,2.679483659315e+02,2.104610828082e-02,3.745221513911e+00,1.753730889381e+00,3.295862267763e-01,1.169000000000e+01,487,13,500,1
