tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
9.527372280309e+02,1.210833676950e+01,9.546465210731e-01,1.885027838200e+00,2.695916888667e+02,2.002398371039e-02,3.821416809225e+00,9.445868355583e-01,5.366761425553e-01,1.141200000000e+01,81,419,500,1
