taxa,data
4,0
17,0
41,0
44,0
48,0
54,0
62,0
63,0
73,0
74,0
78,0
86,0
87,0
89,0
90,0
93,0
100,0
101,0
102,0
107,0
112,0
115,0
119,0
123,0
125,0
128,0
130,0
134,0
159,0
163,0
164,0
165,0
181,0
185,0
189,0
191,0
192,0
198,0
205,0
206,0
207,0
213,0
216,0
231,0
235,0
239,0
252,0
255,0
260,0
261,0
264,0
274,0
275,0
278,0
289,0
290,0
294,0
302,0
303,0
305,0
308,0
321,0
330,0
332,0
334,0
336,0
346,0
358,0
362,0
365,0
367,0
377,0
381,0
385,0
386,0
391,0
395,0
407,0
410,0
415,0
421,0
430,0
431,0
434,0
436,0
438,0
446,0
448,0
452,0
454,0
455,0
456,0
469,0
481,0
485,0
487,0
489,0
509,0
513,0
520,0
527,0
528,0
530,0
539,0
541,0
548,0
549,0
553,0
560,0
573,0
575,0
577,0
580,0
583,0
585,0
590,0
595,0
596,0
597,0
604,0
609,0
611,0
613,0
616,0
622,0
625,0
633,0
636,0
638,0
646,0
664,0
666,0
667,0
676,0
698,0
714,0
715,0
723,0
724,0
731,0
734,0
739,0
742,0
753,0
764,0
766,0
767,0
769,0
791,0
792,0
796,0
802,0
808,0
816,0
824,0
826,0
831,0
841,0
843,0
847,0
848,0
852,0
864,0
874,0
877,0
898,0
900,0
901,0
903,0
907,0
908,0
913,0
930,0
940,0
944,0
947,0
956,0
960,0
961,0
965,0
967,0
972,0
973,0
982,0
987,0
990,0
999,0
1006,0
1009,0
1010,0
1018,0
1020,0
1021,0
1023,0
1037,0
1038,0
1039,0
1042,0
1043,0
1050,0
1060,0
1069,0
1070,0
1071,0
1076,0
1080,0
1094,0
1103,0
1105,0
1124,0
1131,0
1140,0
1141,0
1146,0
1148,0
1152,0
1157,0
1158,0
1169,0
1179,0
1183,0
1186,0
1191,0
1193,0
1197,0
1198,0
1199,0
1200,0
1202,0
1204,0
1205,0
1207,0
1219,0
1220,0
1224,0
1230,0
1234,0
1236,0
1253,0
1254,0
1269,0
1272,0
1275,0
1280,0
1286,0
1289,0
1298,0
1299,0
1300,0
1307,0
1308,0
1310,0
1311,0
1320,0
1322,0
1324,0
1327,0
1331,0
1335,0
1336,0
1337,0
1338,0
1341,0
1353,0
1360,0
1363,0
1375,0
1376,0
1377,0
1378,0
1386,0
1387,0
1392,0
1396,0
1401,0
1405,0
1408,0
1414,0
1421,0
1422,0
1426,0
1427,0
1428,0
1430,0
1437,0
1441,0
1443,0
1448,0
1467,0
1468,0
1471,0
1472,0
1474,0
1476,0
1479,0
1483,0
1492,0
1494,0
1500,0
1501,0
1502,0
1503,0
1507,0
1513,0
1518,0
1526,0
1529,0
1535,0
1537,0
1541,0
1543,0
1546,0
1557,0
1561,0
1569,0
1576,0
1583,0
1613,0
1615,0
1616,0
1623,0
1633,0
1641,0
1642,0
1665,0
1667,0
1668,0
1684,0
1697,0
1699,0
1701,0
1703,0
1706,0
1707,0
1718,0
1722,0
1723,0
1726,0
1737,0
1738,0
1741,0
1746,0
1750,0
1752,0
1754,0
1758,0
1768,0
1770,0
1773,0
1776,0
1784,0
1792,0
1801,0
1803,0
1808,0
1812,0
1813,0
1815,0
1823,0
1846,0
1849,0
1851,0
1854,0
1858,0
1871,0
1873,0
1887,0
1889,0
1896,0
1898,0
1899,0
1900,0
1902,0
1903,0
1909,0
1917,0
1923,0
1937,0
1950,0
1952,0
1953,0
1962,0
1963,0
1977,0
1999,0
2002,0
2005,0
2009,0
2013,0
2020,0
2028,0
2032,0
2034,0
2037,0
2047,0
2054,0
2071,0
2081,0
2088,0
2092,0
2093,0
2094,0
2096,0
2105,0
2108,0
2120,0
2134,0
2135,0
2139,0
2143,0
2144,0
2146,0
2152,0
2153,0
2156,0
2157,0
2162,0
2164,0
2166,0
2167,0
2184,0
2192,0
2196,0
2198,0
2207,0
2208,0
2210,0
2216,0
2217,0
2222,0
2226,0
2229,0
2238,0
2240,0
2251,0
2261,0
2267,0
2268,0
2278,0
2287,0
2292,0
2293,0
2302,0
2303,0
2305,0
2309,0
2313,0
2314,0
2315,0
2316,0
2321,0
2322,0
2323,0
2324,0
2328,0
2331,0
2337,0
2343,0
2344,0
2354,0
2362,0
2363,0
2370,0
2371,0
2372,0
2404,0
2405,0
2412,0
2418,0
2419,0
2427,0
2429,0
2432,0
2437,0
2438,0
2439,0
2445,0
2451,0
2452,0
2466,0
2476,0
2484,0
2493,0
2496,0
2497,0
2503,0
2505,0
2506,0
2513,0
2514,0
2529,0
2533,0
2534,0
2538,0
2543,0
2550,0
2551,0
2553,0
2554,0
2557,0
