taxa,data
4,0
11,1
17,1
22,0
24,1
27,1
34,1
35,0
41,1
42,0
43,1
44,1
49,1
51,1
53,1
57,0
59,1
62,1
64,0
65,0
69,0
70,0
73,1
76,1
77,1
81,1
86,0
106,1
110,0
111,0
117,0
122,0
125,0
127,0
129,0
130,1
131,1
141,1
146,0
156,0
161,1
162,1
164,0
165,1
167,1
172,0
173,1
178,1
179,1
181,1
182,1
188,1
191,0
193,1
196,1
197,1
204,0
213,0
217,1
218,0
219,1
223,1
229,0
237,0
238,0
240,0
245,0
253,0
255,0
263,1
269,0
272,0
273,0
281,1
290,0
292,0
293,0
297,1
298,1
299,1
301,1
304,0
311,0
318,0
319,0
332,0
333,0
336,1
346,0
350,1
355,0
376,1
378,0
383,0
386,1
392,1
395,0
400,0
405,0
407,0
413,0
423,0
426,1
427,0
432,1
435,0
436,0
440,0
442,0
444,1
445,1
447,0
450,0
454,0
455,0
456,0
468,1
472,1
477,0
481,0
482,0
483,0
493,0
501,0
503,0
505,0
508,0
511,1
514,0
516,0
520,1
521,1
523,0
524,1
527,1
530,1
532,0
533,0
535,0
545,1
546,1
547,0
557,1
561,0
567,0
570,0
575,0
579,0
580,1
583,1
586,0
588,0
592,0
594,0
600,1
601,0
604,0
605,1
612,1
618,0
620,0
626,1
631,0
632,1
637,0
638,0
639,0
640,0
643,0
648,0
656,1
657,0
661,0
665,0
668,1
669,0
670,1
682,0
684,1
688,0
690,0
692,0
697,1
701,1
702,1
704,0
713,1
719,0
726,1
730,0
735,0
736,0
746,1
750,1
754,1
756,0
763,0
766,0
774,0
783,1
785,0
787,1
791,1
793,0
797,1
801,1
806,1
807,1
810,0
814,0
815,0
816,0
817,0
820,0
821,1
829,0
834,0
836,1
838,1
839,1
840,0
842,1
843,1
846,1
849,1
853,1
854,1
857,1
858,1
863,0
866,0
869,1
876,0
880,0
885,0
886,1
888,0
894,0
897,0
898,0
901,1
904,1
907,0
908,0
911,0
918,0
924,0
925,0
930,0
932,0
934,0
941,1
943,0
945,0
949,1
954,1
959,0
967,0
968,0
969,0
970,0
972,1
976,1
978,0
980,1
981,1
982,1
988,0
994,0
997,0
1003,0
1004,0
1007,0
1018,0
1020,0
1024,0
1025,0
1028,0
1031,0
1033,0
1036,1
1040,1
1054,0
1055,1
1063,0
1064,0
1065,1
1066,0
1067,0
1070,0
1073,0
1079,0
1080,0
1084,0
1095,0
1101,1
1104,0
1106,1
1107,0
1111,1
1113,0
1116,0
1119,1
1122,1
1124,0
1132,0
1144,0
1145,0
1146,0
1147,0
1155,1
1157,0
1165,0
1166,0
1169,1
1172,1
1176,0
1179,0
1182,0
1184,1
1186,0
1189,1
1199,1
1200,1
1202,1
1205,0
1208,1
1209,1
1211,0
1212,0
1214,0
1215,1
1216,1
1224,0
1227,1
1235,0
1241,0
1252,1
1255,0
1260,0
1261,1
1265,0
1267,0
1268,0
1272,0
1274,0
1286,0
1291,1
1295,0
1299,0
1307,0
1309,0
1312,0
1313,0
1315,0
1318,0
1319,1
1325,0
1327,0
1332,0
1337,0
1341,0
1346,0
1356,1
1357,0
1358,0
1360,1
1364,0
1365,0
1367,0
1369,0
1372,1
1373,1
1375,0
1377,0
1379,1
1384,0
1385,0
1386,0
1387,0
1388,0
1396,0
1398,1
1400,0
1406,0
1407,0
1413,0
1425,0
1429,0
1431,1
1433,1
1440,1
1441,1
1446,0
1450,0
1452,1
1455,0
1462,1
1473,0
1476,0
1479,1
1482,0
1483,0
1493,0
1495,0
1504,0
1509,0
1510,0
1511,0
1512,0
1517,0
1521,1
1531,0
1532,0
1533,1
1539,0
1541,0
1542,0
1546,1
1547,1
1556,1
1558,0
1562,0
1563,0
1564,1
1567,1
1570,0
1573,1
1576,0
1579,0
1582,0
1583,0
1585,0
1586,0
1587,0
1590,0
1593,0
1595,0
1596,0
1601,0
1603,0
1606,1
1614,0
1615,0
1617,0
1619,0
1621,0
1629,0
1630,0
1640,0
1641,0
1643,0
1644,0
1647,0
1655,1
1656,1
1658,1
1669,1
1670,1
1674,0
1676,1
1680,0
1682,0
1685,0
1689,1
1691,0
1697,0
1705,0
1707,0
1713,0
1720,0
1722,0
1723,0
1726,1
1727,0
1747,1
1750,1
1757,0
1758,0
1760,1
1764,1
1768,0
1770,0
1774,1
1775,0
1777,0
1781,0
1783,0
1788,0
1791,0
1793,0
1798,1
1802,0
1803,0
1810,0
1811,0
1814,0
1816,0
1820,1
1825,1
