tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.668530777719e+03,1.603628818502e+01,1.671874526773e+00,3.311612203457e+00,2.596785009710e+02,3.195145310702e-02,6.260255786757e+00,2.317311234814e+00,3.803389027175e-01,1.438400000000e+01,423,77,500,1
