taxa,data
5,1
8,1
11,0
13,0
24,1
37,1
39,1
47,0
53,1
54,0
59,0
60,0
64,1
73,0
75,1
93,0
104,0
113,1
119,1
137,1
138,1
146,0
160,1
164,1
165,0
178,1
189,1
190,1
193,0
204,1
210,1
223,0
225,1
233,0
234,1
236,1
241,1
243,0
250,1
266,0
270,1
273,1
276,1
279,1
287,1
295,1
308,1
316,0
319,1
325,1
334,1
335,1
340,1
342,0
343,1
354,1
365,0
375,1
379,1
382,1
393,1
395,1
398,1
410,1
418,0
419,0
421,0
430,0
455,1
461,0
462,0
500,0
501,0
507,1
509,0
527,1
536,0
540,0
542,0
550,1
554,1
571,1
572,0
573,0
581,1
595,1
596,0
598,1
610,0
613,1
620,1
621,1
622,1
624,0
627,0
635,1
647,0
649,0
657,1
661,0
675,1
678,1
683,1
693,1
697,1
698,0
699,1
701,1
709,1
721,0
723,0
726,0
727,0
728,0
729,0
731,1
745,0
756,0
758,1
779,0
801,0
802,1
803,0
811,1
838,1
840,1
851,0
852,0
856,1
860,1
874,1
875,1
879,1
898,1
904,0
929,1
944,0
945,1
946,0
950,1
955,1
964,1
968,0
971,0
981,0
983,1
984,1
985,1
989,1
991,1
996,1
1003,0
1004,0
1006,1
1010,0
1015,1
1017,1
1024,1
1025,0
1037,0
1041,0
1043,0
1046,1
1053,1
1072,0
1074,0
1075,0
1076,0
1087,0
1092,1
1100,0
1104,1
1109,0
1124,0
1126,0
1127,1
1136,0
1138,1
1140,0
1141,0
1149,1
1161,1
1164,1
1181,0
1192,0
1193,1
1195,1
1196,0
1213,1
1225,1
1249,1
1256,0
1259,0
1260,1
1265,1
1273,1
1293,0
1300,1
1305,0
1314,0
1341,0
1344,0
1356,1
1373,1
1376,0
1382,1
1394,0
1395,0
1399,0
1409,1
1416,1
1435,1
1444,1
1448,0
1449,0
1461,0
1472,0
1476,0
1495,1
1512,0
1518,0
1528,1
1540,1
1545,1
1546,1
1548,0
1556,1
1557,1
1561,1
1569,1
1571,0
1578,0
1582,1
1586,0
1589,0
1595,1
1599,0
1602,0
1603,0
1611,1
1615,1
1619,0
1625,0
1627,1
1630,1
1631,0
1642,1
1648,0
1669,0
1670,1
1672,0
1677,0
1682,1
1683,1
1686,0
1692,1
1696,0
1703,1
1708,0
1719,1
1720,0
1728,0
1736,0
1756,1
1764,0
1767,1
1769,0
1773,0
1774,0
1777,1
1785,1
1787,1
1791,0
1794,1
1796,0
1797,0
1800,0
1804,1
1808,1
1809,1
1811,0
1826,1
1842,0
1859,1
1864,1
1892,1
1901,1
1905,0
1919,1
1921,0
1935,1
1950,1
1962,1
1965,1
1966,1
1971,1
1975,1
1978,0
1980,1
1981,1
1983,1
1984,1
1985,1
1990,1
1995,1
1996,1
1998,0
2004,1
2033,1
2036,1
2065,1
2066,1
2076,0
2077,0
2082,0
2084,1
2086,1
2089,1
2092,1
2102,0
2114,1
2122,1
2127,1
2128,1
2129,0
2139,1
2140,0
2144,0
2155,1
2157,1
2160,1
2166,1
2167,1
2172,1
2173,1
2178,0
2181,0
2188,1
2215,0
2234,1
2248,0
2254,0
2259,1
2265,1
2267,1
2279,1
2292,1
2304,1
2310,1
2326,1
2346,1
2349,0
2351,1
2358,1
2364,1
2366,1
2372,1
2374,1
2377,0
2378,0
2379,0
2403,0
2412,1
2415,0
2423,0
2424,1
2432,0
2434,1
2435,1
2443,0
2444,1
2451,1
2452,1
2454,1
2455,1
2457,1
2482,0
2487,0
2489,1
2491,0
2496,0
2499,1
2509,1
2526,1
2538,1
2551,1
2553,0
2554,0
2560,0
2569,1
2572,1
2576,0
2577,0
2586,0
2601,1
2609,0
2613,0
2623,0
2627,0
2629,1
2633,1
2637,1
2652,1
2655,0
2657,0
2666,1
2673,1
2682,1
2685,0
2688,1
2694,0
2695,0
2697,0
2708,1
2719,1
2722,0
2725,1
2728,1
2734,0
2739,1
2740,1
2745,1
2749,0
2764,1
2785,0
2786,1
2790,1
2797,1
2809,0
2825,1
2828,1
2835,1
2836,0
2843,0
2849,0
2850,1
2853,0
2862,1
2864,1
2865,0
2872,1
2881,0
2882,1
2895,0
2896,1
2903,1
2906,1
2907,0
2908,0
2919,1
2920,0
2925,1
2927,1
2935,1
2940,0
2964,0
2990,0
2996,1
2998,1
3002,1
3004,1
3006,1
3027,1
3028,0
3035,1
3047,0
3049,1
3052,1
3067,0
3075,1
3078,1
3081,1
3090,1
3118,0
3126,0
3127,0
3136,0
3150,0
3151,1
3163,0
3169,1
3170,1
3174,1
3202,1
3209,1
3214,1
3217,1
3229,1
3230,1
3233,0
3245,1
3247,1
3253,0
3254,0
3278,1
3297,1
3314,1
3316,0
3319,1
3338,1
