taxa,data
3,1
5,0
13,1
15,0
17,0
26,0
29,1
32,0
37,0
39,0
40,0
42,1
52,0
54,0
57,0
62,0
69,0
70,1
76,1
78,0
82,0
83,0
86,1
91,0
94,0
95,1
102,1
103,0
105,0
106,0
108,1
110,0
111,0
115,0
125,0
128,0
133,0
142,0
148,0
155,0
156,0
159,0
162,0
163,0
165,0
166,0
170,0
171,0
172,0
173,0
186,0
188,0
195,1
196,0
200,0
201,0
202,0
210,1
211,0
212,0
216,0
217,0
224,0
225,0
227,0
230,0
231,0
232,0
235,0
242,0
245,0
247,0
258,0
259,1
260,1
264,0
265,0
266,0
267,0
274,0
275,0
278,0
279,0
284,0
286,0
295,1
298,0
300,0
304,0
309,0
313,0
317,0
318,0
319,0
320,0
322,0
325,0
327,0
329,0
330,0
