tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.607377809733e+02,6.775716062090e+00,1.674351885138e+00,3.207543018813e+00,2.355440115440e+01,1.143617021277e-01,3.882917119002e+00,2.052590099967e+00,3.464169450139e-01,6.877551020408e+00,1,48,49,1
