tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.464992936960e+03,1.358452720188e+01,1.467928794549e+00,2.908634087733e+00,2.693889877065e+02,2.171411095283e-02,6.000389593271e+00,1.949993243575e+00,4.286653183542e-01,1.192000000000e+01,96,404,500,1
