tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.242160267660e+03,8.182191849870e+00,1.244649566794e+00,2.472901955523e+00,2.599059328528e+02,2.359739559440e-02,2.386365048486e+00,1.109075818557e+00,3.344333873627e-01,1.227600000000e+01,453,47,500,1
