tree_length,root_age,brlen_mean,age_mean,B1,colless,age_var,brlen_var,treeness,N_bar,n_dat_0,n_dat_1,num_taxa,prop_taxa
1.942388562429e+03,1.724205478800e+01,1.946281124678e+00,3.858009033350e+00,2.683771547897e+02,1.649886117617e-02,9.120032416434e+00,2.952419201879e+00,4.216719418184e-01,1.093600000000e+01,459,41,500,1
