birth_1_value,birth_1_lower,birth_1_upper,birth_2_value,birth_2_lower,birth_2_upper,death_value,death_lower,death_upper,state_rate_value,state_rate_lower,state_rate_upper
3.483960628510e-01,1.206073760986e-01,1.030393838882e+00,5.984278917313e-01,2.532651424408e-01,1.142193794250e+00,1.057525873184e-01,-8.002614974976e-02,5.534629821777e-01,4.234838485718e-02,-9.660720825195e-04,1.047480106354e-01
6.554343700409e-01,1.986516714096e-01,1.275129556656e+00,7.217582464218e-01,2.383849620819e-01,1.283833265305e+00,1.926139593124e-01,-3.934979438782e-03,6.953320503235e-01,7.046663761139e-02,-1.605969667435e-02,1.222332715988e-01
6.009045839310e-01,1.223410367966e-01,1.591530084610e+00,9.126064777374e-01,2.780394554138e-01,1.667886734009e+00,2.394136190414e-01,-4.964274168015e-02,8.538064956665e-01,7.147884368896e-02,-2.676826715469e-02,1.428759098053e-01
3.895095586777e-01,1.040455102921e-01,1.083108901978e+00,6.413186788559e-01,1.571717262268e-01,1.166406869888e+00,1.600712537766e-01,-5.835974216461e-02,5.643246173859e-01,4.555726051331e-02,-5.090355873108e-03,1.029369831085e-01
7.800050973892e-01,2.934947013855e-01,1.172301292419e+00,2.729353904724e-01,8.510267734528e-02,8.595952987671e-01,1.244500875473e-01,1.134097576141e-02,4.790221452713e-01,5.472552776337e-02,-4.408359527588e-03,1.073508262634e-01
3.777028322220e-01,9.097385406494e-02,1.647870540619e+00,7.711204290390e-01,2.584173679352e-01,1.805153846741e+00,1.916605234146e-01,-6.534868478775e-02,9.128315448761e-01,4.696655273438e-02,-2.892684936523e-02,1.548591852188e-01
5.758986473083e-01,1.675180196762e-01,1.440262079239e+00,7.633672952652e-01,3.307583332062e-01,1.456217527390e+00,2.335624694824e-01,-2.513039112091e-02,7.573750019073e-01,6.947815418243e-02,-1.848644018173e-02,1.321611404419e-01
4.476069211960e-01,1.032397747040e-01,1.567883253098e+00,7.875351905823e-01,3.194416761398e-01,1.625783681870e+00,1.978907585144e-01,-7.819634675980e-02,8.695341348648e-01,5.500841140747e-02,-2.577835321426e-02,1.459022760391e-01
8.901653289795e-01,2.739695310593e-01,1.264308691025e+00,2.634317874908e-01,7.421529293060e-02,7.991259098053e-01,1.248910427094e-01,-9.248554706573e-03,4.717800617218e-01,4.750418663025e-02,-8.348166942596e-03,1.088572740555e-01
4.954748153687e-01,1.012413501740e-01,1.421720266342e+00,8.191289901733e-01,3.452706336975e-01,1.683131933212e+00,1.929010152817e-01,-8.506482839584e-02,8.758260011673e-01,5.358743667603e-02,-3.047633171082e-02,1.462825536728e-01
5.009158849716e-01,6.568694114685e-02,1.624073505402e+00,9.566808938980e-01,3.294788599014e-01,1.753346443176e+00,1.831011772156e-01,-1.010422110558e-01,9.132633209229e-01,5.646681785583e-02,-3.255808353424e-02,1.460430622101e-01
4.495791196823e-01,1.582779884338e-01,1.233091831207e+00,8.326535224915e-01,2.527618408203e-01,1.362476348877e+00,1.630871295929e-01,-3.628295660019e-02,6.820116043091e-01,5.420160293579e-02,-9.822189807892e-03,1.202381849289e-01
4.582792520523e-01,9.384727478027e-02,1.411793231964e+00,7.975918054581e-01,4.222702980042e-01,1.622641801834e+00,1.589602231979e-01,-9.077024459839e-02,8.596581220627e-01,5.095064640045e-02,-2.440190315247e-02,1.423462629318e-01
3.815858364105e-01,7.000231742859e-02,1.432782411575e+00,7.876280546188e-01,3.621983528137e-01,1.794191837311e+00,1.124447584152e-01,-1.172384023666e-01,9.308897256851e-01,4.154562950134e-02,-3.067404031754e-02,1.474121809006e-01
1.278611421585e-01,-2.718937397003e-02,1.585382461548e+00,2.696973085403e-01,1.425186395645e-01,1.249054193497e+00,6.973958015442e-02,-1.467836499214e-01,9.793224334717e-01,3.415679931641e-02,-2.702414989471e-02,1.371852159500e-01
9.503530263901e-01,2.295483350754e-01,1.436398029327e+00,2.830204963684e-01,-1.046323776245e-02,1.013418197632e+00,1.466282606125e-01,-2.566695213318e-03,5.997732877731e-01,3.767907619476e-02,-1.441895961761e-02,1.149057149887e-01
6.537380218506e-01,2.155669927597e-01,1.040102958679e+00,3.880380392075e-01,6.644737720490e-02,8.632235527039e-01,1.457593441010e-01,-2.679598331451e-02,4.116684198380e-01,4.992485046387e-02,1.175165176392e-02,9.116089344025e-02
8.279986381531e-01,2.825101613998e-01,1.258561849594e+00,3.682425022125e-01,7.899677753448e-02,1.009734392166e+00,1.432558298111e-01,-1.021027565002e-03,5.291273593903e-01,6.027901172638e-02,-5.345463752747e-03,1.138488054276e-01
6.501411199570e-01,2.747826576233e-01,1.177570819855e+00,4.673296213150e-01,1.874706745148e-01,1.052541255951e+00,1.835131645203e-01,4.753077030182e-02,5.730986595154e-01,7.082843780518e-02,-3.368377685547e-03,1.121082305908e-01
7.359569072723e-01,2.931624650955e-01,1.201738834381e+00,2.757281064987e-01,1.138238906860e-01,8.344564437866e-01,1.439855098724e-01,2.579832077026e-02,5.011160373688e-01,5.292665958405e-02,-1.702904701233e-03,1.096975803375e-01
4.355405569077e-01,-1.863501071930e-01,1.337709903717e+00,5.809919834137e-01,-1.494863033295e-01,1.223699092865e+00,2.436165809631e-01,-1.288084983826e-01,6.741706132889e-01,3.924131393433e-02,-1.550501585007e-02,1.019562482834e-01
4.826006889343e-01,9.724748134613e-02,1.369099855423e+00,7.525761127472e-01,3.967404365540e-01,1.598670959473e+00,1.967694759369e-01,-7.567387819290e-02,8.220269680023e-01,5.822205543518e-02,-2.109628915787e-02,1.386044025421e-01
5.545810461044e-01,1.204470396042e-01,1.349607706070e+00,7.906136512756e-01,3.918573856354e-01,1.617070913315e+00,1.900175809860e-01,-7.563304901123e-02,8.215745687485e-01,6.252455711365e-02,-2.510577440262e-02,1.418560743332e-01
4.963858127594e-01,-5.095291137695e-02,1.208456754684e+00,4.859336614609e-01,-8.379751443863e-02,1.000257253647e+00,1.935424804688e-01,-1.226558089256e-01,5.206228494644e-01,4.966139793396e-02,-5.374789237976e-03,9.314227104187e-02
3.855125904083e-01,6.806075572968e-02,1.490851163864e+00,8.035322427750e-01,3.986265659332e-01,1.747357606888e+00,1.578696966171e-01,-1.074226498604e-01,9.120187759399e-01,4.144573211670e-02,-2.897864580154e-02,1.489830017090e-01
8.619471788406e-01,2.694931030273e-01,1.217920303345e+00,2.970016002655e-01,9.754598140717e-02,8.920291662216e-01,1.277577877045e-01,-1.680767536163e-02,4.915000200272e-01,5.457627773285e-02,-8.835792541504e-03,1.073817014694e-01
8.600233793259e-01,2.556675672531e-01,1.338151931763e+00,1.521536111832e-01,2.111363410950e-02,6.952514648438e-01,1.229990720749e-01,-2.426034212112e-02,4.633010625839e-01,3.135645389557e-02,-1.267719268799e-02,1.124385595322e-01
7.005686759949e-01,2.764408588409e-01,1.268613100052e+00,2.684041261673e-01,4.307949542999e-02,7.812380790710e-01,2.095482349396e-01,2.656888961792e-02,5.351561307907e-01,2.917313575745e-02,-6.393611431122e-03,1.034175157547e-01
1.086516618729e+00,2.234305143356e-01,1.299420118332e+00,3.303703069687e-01,7.049643993378e-02,9.820113182068e-01,9.851241111755e-02,-2.399408817291e-02,4.983472824097e-01,5.608153343201e-02,-1.494300365448e-02,1.123148202896e-01
2.747567892075e-01,8.558082580566e-02,1.374305725098e+00,5.218044519424e-01,3.202539682388e-01,1.613670825958e+00,1.200789213181e-01,-6.953954696655e-02,8.361134529114e-01,5.127680301666e-02,-2.104115486145e-02,1.360832452774e-01
6.002925634384e-01,2.695147991180e-01,1.207731962204e+00,4.199558496475e-01,1.554327011108e-01,1.079571485519e+00,1.807421445847e-01,3.315091133118e-02,6.013329029083e-01,7.019007205963e-02,-5.277633666992e-03,1.146333217621e-01
1.428883075714e-01,5.150330066681e-02,1.481034755707e+00,4.098348617554e-01,2.930471897125e-01,1.584357261658e+00,8.428871631622e-02,-8.889186382294e-02,9.126805067062e-01,4.101586341858e-02,-2.323055267334e-02,1.399543285370e-01
7.372087240219e-01,2.869168519974e-01,1.143463611603e+00,2.949081659317e-01,1.095966100693e-01,9.083232879639e-01,1.287602186203e-01,2.248704433441e-02,4.943604469299e-01,5.939280986786e-02,-2.503275871277e-03,1.062455177307e-01
8.615580797195e-01,2.702654600143e-01,1.291738748550e+00,1.927095651627e-01,5.635344982147e-02,7.054936885834e-01,1.148281097412e-01,-1.961779594421e-02,4.559698104858e-01,4.184961318970e-02,-9.616434574127e-03,1.094819307327e-01
7.698419094086e-01,2.233988046646e-01,1.307861804962e+00,6.475664377213e-01,2.044634819031e-01,1.116989135742e+00,1.694072484970e-01,-3.337621688843e-03,6.060374975204e-01,6.906068325043e-02,-1.125001907349e-02,1.157480478287e-01
4.000581502914e-01,5.271744728088e-02,1.471659183502e+00,8.308796882629e-01,4.007190465927e-01,1.802521944046e+00,1.229031085968e-01,-1.275022029877e-01,9.185369014740e-01,4.247844219208e-02,-3.077340126038e-02,1.467843055725e-01
3.665417432785e-01,5.696034431458e-02,7.578668594360e-01,4.144090414047e-01,3.555738925934e-02,7.430235147476e-01,1.225280761719e-01,-4.821419715881e-02,4.031376838684e-01,5.205023288727e-02,1.559352874756e-02,7.426393032074e-02
4.705836772919e-01,-4.453939199448e-02,1.802011489868e+00,3.029791116714e-01,-1.681529879570e-01,8.211375474930e-01,2.405439615250e-01,-1.123343706131e-01,8.412175178528e-01,5.347013473511e-02,-2.331346273422e-02,1.343104839325e-01
4.666552543640e-01,2.483141422272e-02,9.093090295792e-01,3.041620254517e-01,-5.606889724731e-02,7.432780265808e-01,1.246799230576e-01,-5.271607637405e-02,4.107874631882e-01,4.415619373322e-02,8.641958236694e-03,7.591617107391e-02
2.552431821823e-01,3.091549873352e-02,1.552922964096e+00,7.993021011353e-01,3.636233806610e-01,1.932781219482e+00,1.257328987122e-01,-1.377937793732e-01,9.799072742462e-01,2.615618705750e-02,-3.883296251297e-02,1.547760963440e-01
7.382484674454e-01,2.429614067078e-01,1.163691997528e+00,3.104534149170e-01,4.179668426514e-02,8.239896297455e-01,1.560122966766e-01,9.260177612305e-04,4.510357379913e-01,4.460251331329e-02,4.815459251404e-03,9.216022491455e-02
6.503871679306e-01,1.950832605362e-01,1.151994466782e+00,4.294323921204e-01,1.068692207336e-01,8.961398601532e-01,2.114489078522e-01,-1.062518358231e-02,5.221478939056e-01,4.954016208649e-02,2.148032188416e-03,9.822249412537e-02
4.153528213501e-01,2.044682502747e-01,1.045823097229e+00,6.793502569199e-01,2.755430936813e-01,9.881689548492e-01,2.338818311691e-01,-3.800630569458e-02,5.285888910294e-01,4.985952377319e-02,2.259492874146e-03,1.004233360291e-01
6.442915201187e-01,1.778322458267e-01,1.361878156662e+00,8.156077861786e-01,3.267682790756e-01,1.423044681549e+00,2.263872623444e-01,-2.227044105530e-02,7.430641651154e-01,7.400703430176e-02,-1.840728521347e-02,1.277046203613e-01
2.440142631531e-01,7.151508331299e-02,1.576777935028e+00,5.641232728958e-01,2.961338758469e-01,1.518838405609e+00,1.733489036560e-01,-7.210218906403e-02,9.323457479477e-01,4.607880115509e-02,-2.176338434219e-02,1.412898302078e-01
4.944328069687e-01,1.134496927261e-01,1.330731630325e+00,7.453266382217e-01,3.402670621872e-01,1.712578773499e+00,1.551319360733e-01,-7.395803928375e-02,8.449274301529e-01,5.640089511871e-02,-2.795767784119e-02,1.443926095963e-01
3.521845340729e-01,2.594053745270e-02,1.732208967209e+00,9.230359792709e-01,2.744083404541e-01,1.883890628815e+00,2.047933340073e-01,-1.291028857231e-01,9.923834800720e-01,3.472936153412e-02,-4.214578866959e-02,1.557630300522e-01
7.022356987000e-01,2.970733642578e-01,1.174109697342e+00,3.848103284836e-01,1.440330743790e-01,9.759587049484e-01,1.814014911652e-01,4.577600955963e-02,5.334089994431e-01,5.900967121124e-02,-1.533985137939e-03,1.103738546371e-01
7.583314180374e-01,2.877730131149e-01,1.173498868942e+00,3.272515535355e-01,1.136001348495e-01,9.049428701401e-01,1.436703205109e-01,1.961410045624e-02,5.087560415268e-01,5.869901180267e-02,-4.379272460938e-03,1.092401742935e-01
9.734212160110e-01,2.583236694336e-01,1.270610809326e+00,2.332755327225e-01,6.343483924866e-02,8.154824972153e-01,1.140320301056e-01,-1.556462049484e-02,4.658328294754e-01,4.664611816406e-02,-1.047730445862e-02,1.084103584290e-01
3.284089565277e-01,-3.439956903458e-02,1.081376791000e+00,5.628933906555e-01,9.125149250031e-02,1.027850627899e+00,1.250747442245e-01,-1.088222861290e-01,4.978317022324e-01,5.225360393524e-02,-5.302488803864e-03,9.781193733215e-02
6.243288516998e-01,1.879403591156e-01,1.316138029099e+00,7.289731502533e-01,2.906448841095e-01,1.410909175873e+00,2.128797769547e-01,-2.234512567520e-02,7.280652523041e-01,7.064163684845e-02,-1.713132858276e-02,1.288492679596e-01
4.597493410110e-01,8.900213241577e-02,1.678592443466e+00,9.818793535233e-01,3.120641708374e-01,1.892729043961e+00,1.469398736954e-01,-7.780301570892e-02,9.452160596848e-01,5.895686149597e-02,-3.148317337036e-02,1.510989665985e-01
7.868443727493e-01,2.022656202316e-01,1.421830415726e+00,5.959130525589e-01,1.080465316772e-01,1.303384542465e+00,1.889904737473e-01,8.996486663818e-03,6.835783720016e-01,6.456577777863e-02,-1.448267698288e-02,1.247994899750e-01
2.041052579880e-01,3.328073024750e-02,1.586333274841e+00,4.232978820801e-01,2.109029293060e-01,1.412441730499e+00,1.610460281372e-01,-1.052236557007e-01,9.463336467743e-01,4.988014698029e-02,-2.845245599747e-02,1.409745216370e-01
9.442722797394e-01,2.246781587601e-01,1.399439334869e+00,2.278252840042e-01,-4.166543483734e-03,7.685457468033e-01,1.354568004608e-01,-1.791334152222e-02,5.050249099731e-01,3.260588645935e-02,-1.669621467590e-02,1.074262857437e-01
4.902176856995e-01,1.522822380066e-01,1.365993022919e+00,3.902730941772e-01,1.718748807907e-01,1.045960664749e+00,1.936769485474e-01,-1.759684085846e-02,7.316398620605e-01,6.800389289856e-02,-1.339954137802e-02,1.118957996368e-01
4.241424798965e-01,-1.167156696320e-01,1.591967582703e+00,1.258809566498e-01,-2.316236495972e-01,7.625130414963e-01,4.890215396881e-02,-8.470368385315e-02,7.412248849869e-01,6.143295764923e-02,-7.944226264954e-03,1.324700117111e-01
9.172037839890e-01,2.665416002274e-01,1.324276685715e+00,2.108510732651e-01,3.810870647430e-02,7.430374622345e-01,1.282153129578e-01,-1.762908697128e-02,4.616062641144e-01,3.686594963074e-02,-1.113295555115e-02,1.095461845398e-01
6.034781932831e-01,2.427738904953e-01,1.285831451416e+00,4.048507213593e-01,1.700156927109e-01,1.012015342712e+00,2.171998023987e-01,2.730309963226e-02,6.262767314911e-01,5.900323390961e-02,-7.344245910645e-03,1.130731105804e-01
8.952219486237e-01,2.468441724777e-01,1.360983848572e+00,1.173861026764e-01,-2.696603536606e-02,6.023063659668e-01,1.053451299667e-01,-5.227130651474e-02,4.339399337769e-01,3.399550914764e-02,-1.230180263519e-02,1.082253456116e-01
4.227514266968e-01,7.918548583984e-02,1.410449743271e+00,7.936363220215e-01,3.537608385086e-01,1.751819372177e+00,1.233780384064e-01,-1.103954911232e-01,8.981398344040e-01,4.584193229675e-02,-2.926880121231e-02,1.467822790146e-01
3.225033283234e-01,2.820777893066e-02,1.671372175217e+00,9.059104919434e-01,3.201797008514e-01,1.889395475388e+00,1.733855009079e-01,-1.320677399635e-01,9.921994209290e-01,3.096771240234e-02,-4.121923446655e-02,1.549582481384e-01
3.581936359406e-01,5.377638339996e-02,1.451373338699e+00,7.982214689255e-01,4.032461643219e-01,1.814600706100e+00,1.137928962708e-01,-1.333854794502e-01,9.396755695343e-01,3.834974765778e-02,-3.031557798386e-02,1.465992927551e-01
8.902471065521e-01,2.064940929413e-01,1.361227035522e+00,5.978155136108e-01,1.765933036804e-01,1.167622804642e+00,1.373754739761e-01,-1.522833108902e-02,6.093466281891e-01,7.147026062012e-02,-1.454091072083e-02,1.196476221085e-01
5.854066610336e-01,1.292556524277e-01,1.366340160370e+00,8.113673925400e-01,3.342370986938e-01,1.625635862350e+00,2.118849754333e-01,-6.610840559006e-02,8.251358270645e-01,6.672406196594e-02,-2.698975801468e-02,1.420431137085e-01
4.537985324860e-01,-2.023347020149e-01,1.436383008957e+00,6.224246025085e-01,-2.014175057411e-01,1.348901987076e+00,2.508901357651e-01,-1.427235007286e-01,6.774113178253e-01,3.990185260773e-02,-2.051067352295e-02,1.072982549667e-01
4.331966638565e-01,2.045814990997e-01,1.027835845947e+00,6.583057641983e-01,4.063295125961e-01,1.198546886444e+00,1.363921165466e-01,-4.233849048615e-02,5.617632865906e-01,4.752266407013e-02,1.966357231140e-03,1.045827865601e-01
3.619295358658e-01,3.847527503967e-02,1.472022533417e+00,7.967137098312e-01,3.882274627686e-01,1.882953882217e+00,1.046886444092e-01,-1.412756443024e-01,9.577132463455e-01,3.690087795258e-02,-3.274911642075e-02,1.476290225983e-01
3.462003469467e-01,5.431783199310e-02,1.761589527130e+00,8.061218261719e-01,2.213792800903e-01,1.866531133652e+00,2.066452503204e-01,-9.178894758224e-02,9.775400161743e-01,4.089927673340e-02,-3.281170129776e-02,1.512863636017e-01
2.894845008850e-01,7.857489585876e-02,1.481091737747e+00,5.409225225449e-01,3.460544347763e-01,1.663022518158e+00,1.097227334976e-01,-7.999765872955e-02,8.759024143219e-01,4.403424263000e-02,-2.190500497818e-02,1.421833038330e-01
5.360906124115e-01,1.350241899490e-01,1.496195554733e+00,8.201615810394e-01,3.157016038895e-01,1.555621623993e+00,2.662291526794e-01,-4.591530561447e-02,8.244748115540e-01,6.769907474518e-02,-2.157032489777e-02,1.359220743179e-01
4.918407201767e-01,8.794176578522e-02,1.513265371323e+00,8.619954586029e-01,3.875029087067e-01,1.662667512894e+00,2.080059051514e-01,-9.525877237320e-02,8.923332691193e-01,5.455946922302e-02,-2.761530876160e-02,1.438114643097e-01
4.202593564987e-01,7.324922084808e-02,1.521294116974e+00,5.302939414978e-01,1.596655845642e-01,1.199356317520e+00,2.521803379059e-01,-5.970418453217e-02,8.789715766907e-01,7.322025299072e-02,-2.318453788757e-02,1.284722089767e-01
4.960218667984e-01,1.077909469604e-01,1.386434793472e+00,8.091259002686e-01,3.660700321198e-01,1.708095788956e+00,1.585352420807e-01,-8.642649650574e-02,8.710596561432e-01,5.461442470551e-02,-2.894634008408e-02,1.463577747345e-01
8.573572635651e-01,2.566823959351e-01,1.374329805374e+00,1.821147203445e-01,3.515458106995e-02,7.099227905273e-01,1.281557083130e-01,-1.474380493164e-02,4.735124111176e-01,3.462040424347e-02,-1.172417402267e-02,1.130522489548e-01
4.981564283371e-01,8.370709419250e-02,1.654274225235e+00,9.143441915512e-01,2.880741357803e-01,1.728802442551e+00,2.331898212433e-01,-8.328300714493e-02,8.987571001053e-01,5.993449687958e-02,-3.009665012360e-02,1.467134952545e-01
4.303102493286e-01,9.939026832581e-02,1.464328289032e+00,7.722270488739e-01,3.842221498489e-01,1.661195278168e+00,1.985899209976e-01,-8.320403099060e-02,8.667598962784e-01,5.125176906586e-02,-2.398544549942e-02,1.447267532349e-01
5.925759077072e-01,7.003915309906e-02,1.214450836182e+00,4.541662931442e-01,-4.328608512878e-02,9.082666635513e-01,1.209782361984e-01,-9.853810071945e-02,4.382961988449e-01,5.580961704254e-02,1.162362098694e-02,9.755325317383e-02
9.404076337814e-01,2.426983118057e-01,1.282669067383e+00,4.688836336136e-01,1.394025087357e-01,1.057122230530e+00,1.224462985992e-01,-2.248883247375e-04,5.492752790451e-01,7.138383388519e-02,-9.519279003143e-03,1.150888204575e-01
9.071496725082e-01,2.614581584930e-01,1.224331378937e+00,2.997001409531e-01,9.382188320160e-02,8.701058626175e-01,1.124480962753e-01,-3.058302402496e-02,4.754735231400e-01,5.760312080383e-02,-1.094812154770e-02,1.110816001892e-01
6.641483306885e-01,2.140583992004e-01,1.489222526550e+00,2.393636703491e-01,2.401208877563e-02,7.351582050323e-01,2.315573692322e-01,-8.052110671997e-03,6.070946455002e-01,3.583371639252e-02,-1.223003864288e-02,1.144831180573e-01
8.326588869095e-01,2.437366247177e-01,1.311716318130e+00,5.686808824539e-01,1.518428325653e-01,1.037961721420e+00,1.504846811295e-01,-3.150105476379e-04,5.947903394699e-01,7.153892517090e-02,-8.523523807526e-03,1.144376993179e-01
9.342920780182e-01,2.491641044617e-01,1.367419958115e+00,3.005377054214e-01,3.432154655457e-02,8.978613615036e-01,1.514288187027e-01,7.357597351074e-04,5.393720865250e-01,3.868412971497e-02,-1.216381788254e-02,1.151146888733e-01
8.086013793945e-01,2.802342176437e-01,1.222583055496e+00,2.034001350403e-01,5.158054828644e-02,7.499067783356e-01,1.252332925797e-01,-9.290874004364e-03,4.748501777649e-01,4.253089427948e-02,-6.744325160980e-03,1.033718585968e-01
5.379898548126e-01,1.217954158783e-01,1.369986057281e+00,8.053680658340e-01,3.760623931885e-01,1.586172103882e+00,1.960718631744e-01,-6.780135631561e-02,8.250429630280e-01,5.970132350922e-02,-2.493757009506e-02,1.410782337189e-01
4.718755483627e-01,9.897327423096e-02,1.394729375839e+00,8.054037094116e-01,3.566055297852e-01,1.719749927521e+00,1.460564136505e-01,-9.536111354828e-02,8.871808052063e-01,5.141592025757e-02,-2.862274646759e-02,1.462236642838e-01
8.107614517212e-01,2.560341358185e-01,1.296882390976e+00,3.784830570221e-01,8.905923366547e-02,9.493651390076e-01,1.907207965851e-01,2.076721191406e-02,5.449000597000e-01,4.451882839203e-02,-7.849931716919e-03,1.115267276764e-01
9.153364896774e-01,2.537739276886e-01,1.262621879578e+00,2.828203439713e-01,8.321118354797e-02,8.640966415405e-01,1.206697225571e-01,-2.163380384445e-02,4.856674671173e-01,5.393302440643e-02,-1.210677623749e-02,1.115895509720e-01
3.372490406036e-01,-4.089015722275e-02,1.581078767776e+00,2.650053501129e-01,-1.936608552933e-02,1.048881769180e+00,1.102367639542e-01,-9.017050266266e-02,9.076519012451e-01,6.606280803680e-02,-2.332609891891e-02,1.362078189850e-01
8.218939304352e-01,1.921461820602e-01,1.381224870682e+00,2.851954698563e-01,1.893198490143e-02,8.413012027740e-01,1.926845312119e-01,-2.155244350433e-03,5.300372838974e-01,3.973138332367e-02,-9.101867675781e-03,1.102076768875e-01
8.295280933380e-01,2.581087350845e-01,1.377786874771e+00,2.209634780884e-01,8.180022239685e-03,8.106356859207e-01,1.895421743393e-01,7.128953933716e-03,5.303871631622e-01,2.472758293152e-02,-9.415984153748e-03,1.089483499527e-01
4.615685939789e-01,-4.220503568649e-02,1.066202402115e+00,5.032274723053e-01,-3.689247369766e-02,1.050144195557e+00,2.036534547806e-01,-9.548467397690e-02,5.260989665985e-01,4.413831233978e-02,-4.508078098297e-03,8.839571475983e-02
5.323231220245e-01,1.986899375916e-01,1.321810960770e+00,3.681596517563e-01,1.737974882126e-01,1.088049888611e+00,1.999962329865e-01,1.077508926392e-02,7.076771259308e-01,6.476843357086e-02,-1.177775859833e-02,1.138451099396e-01
3.974490165710e-01,1.750799417496e-01,1.149131059647e+00,6.744021177292e-01,2.294576168060e-01,1.209071636200e+00,2.104829549789e-01,-2.133703231812e-02,5.791320800781e-01,4.311800003052e-02,-3.633677959442e-03,1.125382184982e-01
3.650527000427e-01,1.802623271942e-02,1.212212562561e+00,6.937950849533e-01,1.446760892868e-01,1.347485542297e+00,1.324144601822e-01,-9.840279817581e-02,6.642376184464e-01,4.363942146301e-02,-1.563334465027e-02,1.157677173615e-01
6.457185745239e-01,1.526069641113e-01,1.456797599792e+00,8.813018798828e-01,3.098793029785e-01,1.486934661865e+00,2.160896062851e-01,-4.588919878006e-02,7.877507209778e-01,7.386231422424e-02,-2.166938781738e-02,1.308277845383e-01
3.538222312927e-01,-1.155545115471e-01,7.069344520569e-01,2.721983194351e-01,-1.978374719620e-01,8.383696079254e-01,5.165934562683e-02,-9.528946876526e-02,4.174318313599e-01,5.357074737549e-02,7.773518562317e-03,8.754026889801e-02
7.319717407227e-01,2.621474266052e-01,1.183737754822e+00,5.024843215942e-01,1.884332895279e-01,1.070365190506e+00,1.599307060242e-01,3.312444686890e-02,5.511103868484e-01,6.878840923309e-02,-6.823837757111e-03,1.128345727921e-01
9.022108316422e-01,2.547664642334e-01,1.297534465790e+00,2.890340089798e-01,7.591652870178e-02,8.153456449509e-01,1.277879476547e-01,-1.779925823212e-02,4.865684509277e-01,4.799365997314e-02,-1.083254814148e-02,1.103823184967e-01
5.661967992783e-01,1.752418279648e-01,1.498774528503e+00,7.399864196777e-01,2.026340961456e-01,1.464545965195e+00,2.563334703445e-01,-2.730304002762e-02,7.701932191849e-01,7.008016109467e-02,-1.957917213440e-02,1.389719247818e-01
6.766722202301e-01,2.327779531479e-01,1.314287900925e+00,7.545975446701e-01,2.335451841354e-01,1.272032260895e+00,2.083408832550e-01,2.088463306427e-02,6.428157091141e-01,7.484245300293e-02,-1.110941171646e-02,1.194487810135e-01
5.991821289062e-01,2.029334306717e-01,1.383475303650e+00,3.685278892517e-01,1.266821622849e-01,1.014016151428e+00,2.341090440750e-01,2.161622047424e-03,7.010060548782e-01,5.973076820374e-02,-1.067101955414e-02,1.122665405273e-01
9.148652553558e-01,2.636765241623e-01,1.267976284027e+00,2.064207792282e-01,5.139529705048e-02,7.414128780365e-01,1.012663841248e-01,-3.170633316040e-02,4.413232803345e-01,4.695570468903e-02,-1.069384813309e-02,1.088899374008e-01
6.639944314957e-01,2.536981105804e-01,1.278154850006e+00,5.905896425247e-01,1.935936212540e-01,1.109643220901e+00,2.079136371613e-01,3.802311420441e-02,5.889055728912e-01,6.609773635864e-02,-7.246196269989e-03,1.174807548523e-01
3.485147953033e-01,7.802927494049e-02,1.569652557373e+00,8.323434591293e-01,3.695346117020e-01,1.757523536682e+00,1.680589914322e-01,-9.469228982925e-02,9.258679151535e-01,3.889572620392e-02,-2.926307916641e-02,1.480637788773e-01
6.348956823349e-01,2.089443206787e-01,1.263168334961e+00,6.848605871201e-01,2.735190391541e-01,1.341395854950e+00,2.167576551437e-01,8.445382118225e-03,6.701451539993e-01,7.312023639679e-02,-1.205646991730e-02,1.219058036804e-01
4.721622467041e-01,-1.313149333000e-01,1.206194400787e+00,6.039764881134e-01,-1.237227320671e-01,1.202178478241e+00,2.413859367371e-01,-1.271985769272e-01,6.074769496918e-01,3.939116001129e-02,-1.269638538361e-02,1.004679203033e-01
3.230670690536e-01,-1.693929433823e-01,9.993557929993e-01,4.214363098145e-01,-2.095292806625e-01,1.187619209290e+00,8.813524246216e-02,-2.143617272377e-01,4.697775840759e-01,6.643891334534e-02,-1.245176792145e-02,1.088234186172e-01
7.434809207916e-01,2.574025392532e-01,1.183853864670e+00,5.406527519226e-01,1.835318803787e-01,1.078881978989e+00,1.472460031509e-01,1.193583011627e-02,5.538266897202e-01,7.333803176880e-02,-9.252369403839e-03,1.119110584259e-01
1.563557386398e-01,1.298844814301e-02,1.528608560562e+00,2.521853446960e-01,2.180713415146e-01,1.466131687164e+00,3.480577468872e-02,-1.275799870491e-01,9.245643615723e-01,3.963255882263e-02,-2.662914991379e-02,1.415947675705e-01
7.701673507690e-01,2.093609571457e-01,1.385497331619e+00,4.785717725754e-01,1.071304082870e-01,1.138249397278e+00,2.123317718506e-01,9.618878364563e-03,6.010810136795e-01,5.847537517548e-02,-1.211315393448e-02,1.196715831757e-01
3.920863866806e-01,1.070551872253e-01,1.331567525864e+00,8.526636362076e-01,2.534093856812e-01,1.506919145584e+00,1.311924457550e-01,-7.549965381622e-02,7.568184137344e-01,4.733133316040e-02,-1.744914054871e-02,1.299843788147e-01
9.126937389374e-01,2.635364532471e-01,1.232985019684e+00,2.303833961487e-01,5.870211124420e-02,7.917670011520e-01,1.047520637512e-01,-3.469717502594e-02,4.614038467407e-01,4.974496364594e-02,-1.103413105011e-02,1.080241203308e-01
